subject_id,game_difficulty,world_number,ibi
KR07HA,easy,10,737.0
KR07HA,easy,10,563.0
KR07HA,easy,10,658.0
KR07HA,easy,10,663.0
KR07HA,easy,10,949.0
KR07HA,easy,10,818.0
KR07HA,easy,10,898.0
KR07HA,easy,10,1989.0
KR07HA,easy,10,2325.0
KR07HA,easy,11,3347.0
KR07HA,easy,11,2967.0
KR07HA,easy,11,2703.0
KR07HA,easy,12,3790.0
KR07HA,easy,12,593.0
KR07HA,easy,12,3287.0
KR07HA,easy,12,5046.0
KR07HA,easy,13,976.0
KR07HA,easy,13,2784.0
KR07HA,easy,13,3938.0
KR07HA,easy,13,2535.0
KR07HA,easy,13,2028.0
KR07HA,easy,13,1189.0
KR07HA,easy,13,1128.0
KR07HA,easy,13,1177.0
KR07HA,easy,13,2788.0
KR07HA,easy,13,226.0
KR07HA,easy,13,192.0
KR07HA,easy,13,978.0
KR07HA,easy,13,705.0
KR07HA,easy,13,500.0
KR07HA,easy,13,804.0
KR07HA,easy,13,1843.0
KR07HA,easy,13,1721.0
KR07HA,easy,13,1523.0
KR07HA,easy,14,3978.0
KR07HA,easy,14,1024.0
KR07HA,easy,14,3053.0
KR07HA,easy,14,3486.0
KR07HA,easy,14,3614.0
KR07HA,easy,14,2458.0
KR07HA,easy,14,1721.0
KR07HA,easy,14,4593.0
KR07HA,easy,14,1398.0
KR07HA,easy,14,1667.0
KR07HA,easy,14,4232.0
KR07HA,easy,14,2038.0
KR07HA,easy,14,4488.0
KR07HA,easy,15,1381.0
KR07HA,easy,15,3043.0
KR07HA,easy,15,3226.0
KR07HA,easy,15,2682.0
KR07HA,easy,15,2580.0
KR07HA,easy,15,3184.0
KR07HA,easy,15,2675.0
KR07HA,easy,15,2816.0
KR07HA,easy,15,4420.0
KR07HA,easy,15,2258.0
KR07HA,easy,15,64.0
KR07HA,easy,15,64.0
KR07HA,easy,15,432.0
KR07HA,easy,15,1600.0
KR07HA,easy,15,1441.0
KR07HA,easy,15,3638.0
KR07HA,easy,15,1797.0
KR07HA,easy,15,1073.0
KR07HA,easy,15,2313.0
KR07HA,easy,15,3377.0
KR07HA,easy,15,3075.0
KR07HA,easy,15,1024.0
KR07HA,easy,15,560.0
KR07HA,easy,15,2944.0
KR07HA,easy,15,3715.0
KR07HA,easy,15,3696.0
KR07HA,easy,15,1090.0
KR07HA,easy,15,1731.0
KR07HA,easy,15,2213.0
KR07HA,easy,16,5218.0
KR07HA,easy,16,4421.0
KR07HA,easy,16,2540.0
KR07HA,easy,16,3311.0
KR07HA,easy,16,3040.0
KR07HA,easy,16,2424.0
KR07HA,easy,16,2342.0
KR07HA,easy,16,2566.0
KR07HA,easy,16,1027.0
KR07HA,easy,16,3530.0
KR07HA,easy,16,2070.0
KR07HA,easy,16,3248.0
KR07HA,easy,16,3355.0
KR07HA,easy,17,2562.0
KR07HA,easy,17,2679.0
KR07HA,easy,17,145.0
KR07HA,easy,17,1670.0
KR07HA,easy,17,4778.0
KR07HA,easy,17,3482.0
KR07HA,easy,17,306.0
KR07HA,easy,17,626.0
KR07HA,easy,17,834.0
KR07HA,easy,17,1494.0
KR07HA,easy,17,1057.0
KR07HA,easy,17,1125.0
KR07HA,easy,17,385.0
KR07HA,easy,17,707.0
KR07HA,easy,17,2181.0
KR07HA,easy,17,865.0
KR07HA,easy,17,1924.0
KR07HA,easy,17,852.0
KR07HA,easy,18,3412.0
KR07HA,easy,18,4405.0
KR07HA,easy,18,2844.0
KR07HA,easy,18,3816.0
KR07HA,easy,19,3946.0
KR07HA,easy,19,1261.0
KR07HA,easy,19,4662.0
KR07HA,easy,19,2151.0
KR07HA,easy,19,1973.0
KR07HA,easy,19,2400.0
KR07HA,easy,19,2104.0
KR07HA,easy,19,2062.0
KR07HA,easy,19,2882.0
KR07HA,easy,19,2349.0
KR07HA,easy,19,498.0
KR07HA,easy,19,2407.0
KR07HA,easy,19,2345.0
KR07HA,easy,19,1772.0
KR07HA,easy,19,1814.0
KR07HA,easy,19,3788.0
KR07HA,hard,0,3659.0
KR07HA,hard,0,5584.0
KR07HA,hard,0,1766.0
KR07HA,hard,0,3723.0
KR07HA,hard,0,2275.0
KR07HA,hard,0,1264.0
KR07HA,hard,0,3001.0
KR07HA,hard,0,1655.0
KR07HA,hard,0,2168.0
KR07HA,hard,0,2004.0
KR07HA,hard,0,1894.0
KR07HA,hard,2,2327.0
KR07HA,hard,2,5384.0
KR07HA,hard,2,2144.0
KR07HA,hard,2,1739.0
KR07HA,hard,2,5744.0
KR07HA,hard,2,897.0
KR07HA,hard,2,2605.0
KR07HA,hard,2,634.0
KR07HA,hard,2,290.0
KR07HA,hard,2,1078.0
KR07HA,hard,2,1762.0
KR07HA,hard,2,3181.0
KR07HA,hard,2,1935.0
KR07HA,hard,2,1397.0
KR07HA,hard,2,310.0
KR07HA,hard,2,1924.0
KR07HA,hard,3,4674.0
KR07HA,hard,3,80.0
KR07HA,hard,3,5110.0
KR07HA,hard,3,1484.0
KR07HA,hard,3,2445.0
KR07HA,hard,4,1912.0
KR07HA,hard,4,2013.0
KR07HA,hard,4,1317.0
KR07HA,hard,4,1589.0
KR07HA,hard,4,1155.0
KR07HA,hard,4,3538.0
KR07HA,hard,5,2791.0
KR07HA,hard,5,2777.0
KR07HA,hard,5,3921.0
KR07HA,hard,5,896.0
KR07HA,hard,5,2792.0
KR07HA,hard,6,2961.0
KR07HA,hard,6,5197.0
KR07HA,hard,6,2050.0
KR07HA,hard,6,3155.0
KR07HA,hard,6,2297.0
KR07HA,hard,6,2133.0
KR07HA,hard,6,1319.0
KR07HA,hard,6,3079.0
KR07HA,hard,6,1849.0
KR07HA,hard,6,1354.0
KR07HA,hard,6,96.0
KR07HA,hard,6,1659.0
KR07HA,hard,6,2378.0
KR07HA,hard,6,1979.0
KR07HA,hard,6,1791.0
KR07HA,hard,7,3183.0
KR07HA,hard,8,2146.0
KR07HA,hard,8,2395.0
KR07HA,hard,8,3994.0
KR07HA,hard,9,4823.0
KR07HA,hard,9,2888.0
KR07HA,hard,9,4372.0
KR07HA,hard,9,1284.0
KR07HA,hard,10,2177.0
KR07HA,hard,10,3641.0
KR07HA,hard,10,3442.0
KR07HA,hard,11,1394.0
KR07HA,hard,11,2836.0
KR07HA,hard,12,1090.0
KR07HA,hard,12,1398.0
KR07HA,hard,12,899.0
KR07HA,hard,12,1927.0
KR07HA,hard,12,1335.0
KR07HA,hard,12,1730.0
KR07HA,hard,12,3543.0
KR07HA,hard,12,643.0
KR07HA,hard,12,2576.0
KR07HA,hard,12,1804.0
KR07HA,hard,12,1122.0
KR07HA,hard,12,3578.0
KR07HA,hard,12,2912.0
KR07HA,hard,12,1853.0
KR07HA,hard,12,4065.0
KR07HA,hard,12,1710.0
KR07HA,hard,12,918.0
KR07HA,hard,12,1939.0
KR07HA,hard,13,3287.0
KR07HA,hard,13,1807.0
KR07HA,hard,13,2397.0
KR07HA,hard,13,3854.0
KR07HA,hard,13,2182.0
KR07HA,hard,13,231.0
KR07HA,hard,13,793.0
KR07HA,hard,13,16.0
KR07HA,hard,13,1154.0
KR07HA,hard,13,963.0
KR07HA,hard,13,802.0
KR07HA,hard,13,208.0
KR07HA,hard,13,64.0
KR07HA,hard,13,32.0
KR07HA,hard,13,112.0
KR07HA,hard,13,1704.0
KR07HA,hard,13,908.0
KR07HA,hard,13,80.0
KR07HA,hard,13,2760.0
KR07HA,hard,13,1986.0
KR07HA,hard,13,2309.0
KR07HA,hard,13,16.0
KR07HA,hard,15,1280.0
KR07HA,hard,15,1264.0
KR07HA,hard,15,1345.0
KR07HA,hard,15,1009.0
KR07HA,hard,15,5477.0
KR07HA,hard,15,1316.0
KR07HA,hard,15,2905.0
KR07HA,hard,15,1347.0
KR07HA,hard,15,3272.0
KR07HA,hard,15,5457.0
KR07HA,hard,16,1900.0
KR07HA,hard,16,5751.0
KR07HA,hard,16,3353.0
KR07HA,hard,16,1855.0
KR07HA,hard,16,2022.0
KR07HA,hard,18,3325.0
KR07HA,hard,19,1059.0
KR07HA,hard,19,3295.0
KR07HA,hard,19,1526.0
KR07HA,hard,19,3210.0
KR07HA,hard,19,4373.0
KR07HA,hard,19,3313.0
KR07HA,hard,19,2403.0
KR07HA,hard,19,3748.0
KR07HA,hard,19,2517.0
KR07HA,hard,19,5368.0
KR07HA,hard,19,834.0
KR07HA,hard,19,1391.0
KR07HA,hard,19,1740.0
KR07HA,normal,0,3621.0
KR07HA,normal,0,6198.0
KR07HA,normal,0,3067.0
KR07HA,normal,0,656.0
KR07HA,normal,0,946.0
KR07HA,normal,0,340.0
KR07HA,normal,0,2735.0
KR07HA,normal,0,2794.0
KR07HA,normal,0,2596.0
KR07HA,normal,0,1155.0
KR07HA,normal,0,1323.0
KR07HA,normal,1,2609.0
KR07HA,normal,1,4717.0
KR07HA,normal,1,3144.0
KR07HA,normal,1,6186.0
KR07HA,normal,1,2288.0
KR07HA,normal,1,4107.0
KR07HA,normal,1,1828.0
KR07HA,normal,1,4020.0
KR07HA,normal,1,2859.0
KR07HA,normal,1,2966.0
KR07HA,normal,1,2164.0
KR07HA,normal,1,2469.0
KR07HA,normal,1,3146.0
KR07HA,normal,1,3794.0
KR07HA,normal,1,1669.0
KR07HA,normal,1,5557.0
KR07HA,normal,1,1857.0
KR07HA,normal,1,882.0
KR07HA,normal,1,1251.0
KR07HA,normal,2,1107.0
KR07HA,normal,2,4405.0
KR07HA,normal,2,3915.0
KR07HA,normal,2,2836.0
KR07HA,normal,2,2878.0
KR07HA,normal,2,1188.0
KR07HA,normal,2,1974.0
KR07HA,normal,2,4852.0
KR07HA,normal,2,2584.0
KR07HA,normal,2,1154.0
KR07HA,normal,2,2382.0
KR07HA,normal,2,2938.0
KR07HA,normal,2,1678.0
KR07HA,normal,2,2513.0
KR07HA,normal,2,3969.0
KR07HA,normal,2,3813.0
KR07HA,normal,2,3639.0
KR07HA,normal,2,1459.0
KR07HA,normal,2,1024.0
KR07HA,normal,2,1334.0
KR07HA,normal,2,3203.0
KR07HA,normal,2,1106.0
KR07HA,normal,2,1363.0
KR07HA,normal,2,1185.0
KR07HA,normal,2,1760.0
KR07HA,normal,2,789.0
KR07HA,normal,2,1728.0
KR07HA,normal,2,1392.0
KR07HA,normal,3,3106.0
KR07HA,normal,3,1137.0
KR07HA,normal,3,3992.0
KR07HA,normal,3,3802.0
KR07HA,normal,3,2888.0
KR07HA,normal,3,2421.0
KR07HA,normal,3,2315.0
KR07HA,normal,3,2027.0
KR07HA,normal,3,2751.0
KR07HA,normal,3,946.0
KR07HA,normal,3,1878.0
KR07HA,normal,3,465.0
KR07HA,normal,3,737.0
KR07HA,normal,3,2150.0
KR07HA,normal,3,1496.0
KR07HA,normal,3,1748.0
KR07HA,normal,3,3257.0
KR07HA,normal,3,2854.0
KR07HA,normal,3,5448.0
KR07HA,normal,3,2036.0
KR07HA,normal,3,2150.0
KR07HA,normal,3,3872.0
KR07HA,normal,3,1494.0
KR07HA,normal,3,1418.0
KR07HA,normal,3,1744.0
KR07HA,normal,3,816.0
KR07HA,normal,3,1268.0
KR07HA,normal,3,1220.0
KR07HA,normal,4,2130.0
KR07HA,normal,4,3122.0
KR07HA,normal,4,2340.0
KR07HA,normal,4,64.0
KR07HA,normal,4,3337.0
KR07HA,normal,4,4278.0
KR07HA,normal,4,689.0
KR07HA,normal,4,899.0
KR07HA,normal,4,1529.0
KR07HA,normal,4,1558.0
KR07HA,normal,4,1220.0
KR07HA,normal,4,16.0
KR07HA,normal,5,1188.0
KR07HA,normal,5,1436.0
KR07HA,normal,5,2745.0
KR07HA,normal,5,3481.0
KR07HA,normal,5,2920.0
KR07HA,normal,5,4541.0
KR07HA,normal,5,1332.0
KR07HA,normal,5,1861.0
KR07HA,normal,5,1661.0
KR07HA,normal,5,4048.0
KR07HA,normal,5,2711.0
KR07HA,normal,6,2098.0
KR07HA,normal,6,4306.0
KR07HA,normal,6,1059.0
KR07HA,normal,6,5615.0
KR07HA,normal,6,2465.0
KR07HA,normal,6,2130.0
KR07HA,normal,6,2417.0
KR07HA,normal,6,2160.0
KR07HA,normal,6,2483.0
KR07HA,normal,6,1528.0
KR07HA,normal,6,1025.0
KR07HA,normal,6,1191.0
KR07HA,normal,6,2523.0
KR07HA,normal,6,1476.0
KR07HA,normal,6,3145.0
KR07HA,normal,6,1698.0
KR07HA,normal,6,1985.0
KR07HA,normal,6,2336.0
KR07HA,normal,6,1555.0
KR07HA,normal,6,3497.0
KR07HA,normal,6,1344.0
KR07HA,normal,6,2341.0
KR07HA,normal,6,79.0
KR07HA,normal,6,575.0
KR07HA,normal,6,1617.0
KR07HA,normal,6,3238.0
KR07HA,normal,6,2412.0
KR07HA,normal,6,2563.0
KR07HA,normal,6,207.0
KR07HA,normal,6,194.0
KR07HA,normal,6,306.0
KR07HA,normal,6,2084.0
KR07HA,normal,6,321.0
KR07HA,normal,6,595.0
KR07HA,normal,6,801.0
KR07HA,normal,6,160.0
KR07HA,normal,7,288.0
KR07HA,normal,7,1078.0
KR07HA,normal,7,624.0
KR07HA,normal,7,711.0
KR07HA,normal,7,3984.0
KR07HA,normal,7,4229.0
KR07HA,normal,7,4562.0
KR07HA,normal,7,4191.0
KR07HA,normal,7,2539.0
KR07HA,normal,7,1798.0
KR07HA,normal,7,2966.0
KR07HA,normal,7,2317.0
KR07HA,normal,7,851.0
KR07HA,normal,7,966.0
KR07HA,normal,7,1493.0
KR07HA,normal,7,2450.0
KR07HA,normal,8,1328.0
KR07HA,normal,8,1248.0
KR07HA,normal,8,1765.0
KR07HA,normal,8,1495.0
KR07HA,normal,8,2437.0
KR07HA,normal,8,803.0
KR07HA,normal,8,2121.0
KR07HA,normal,8,2269.0
KR07HA,normal,8,3726.0
KR07HA,normal,8,2952.0
KR07HA,normal,8,2190.0
KR07HA,normal,8,855.0
KR07HA,normal,8,5199.0
KR07HA,normal,8,2317.0
KR07HA,normal,8,1674.0
KR07HA,normal,9,3074.0
KR07HA,normal,9,5048.0
KR07HA,normal,9,2217.0
KR07HA,normal,9,4253.0
KR07HA,normal,9,6919.0
KR07HA,normal,9,5420.0
KR07HA,normal,9,4032.0
KR07HA,normal,9,1449.0
KR07HA,normal,9,96.0
KR07HA,normal,9,1908.0
KR07HA,normal,9,4993.0
KR07HA,normal,9,2373.0
KR07HA,normal,9,5406.0
KR07HA,normal,9,3496.0
KR07HA,normal,9,3919.0
KR07HA,normal,9,2353.0
KR07HA,normal,9,1355.0
KR07HA,normal,9,1667.0
KR07HA,normal,9,2225.0
KR07HA,normal,9,2383.0
KR07HA,normal,10,753.0
KR07HA,normal,10,4287.0
KR07HA,normal,10,1265.0
KR07HA,normal,10,4596.0
KR07HA,normal,10,7003.0
KR07HA,normal,10,64.0
KR07HA,normal,10,3335.0
KR07HA,normal,10,3769.0
KR07HA,normal,10,352.0
KR07HA,normal,10,4040.0
KR07HA,normal,10,96.0
KR07HA,normal,10,3919.0
KR07HA,normal,10,4869.0
KR07HA,normal,10,496.0
KR07HA,normal,10,1989.0
KR07HA,normal,10,1969.0
KR07HA,normal,11,4210.0
KR07HA,normal,11,1894.0
KR07HA,normal,11,4772.0
KR07HA,normal,11,2664.0
KR07HA,normal,11,3467.0
KR07HA,normal,11,2043.0
KR07HA,normal,11,643.0
KR07HA,normal,11,3717.0
KR07HA,normal,11,2216.0
KR07HA,normal,11,2101.0
KR07HA,normal,11,5712.0
KR07HA,normal,12,65.0
KR07HA,normal,13,3299.0
KR07HA,normal,13,1046.0
KR07HA,normal,13,2179.0
KR07HA,normal,13,2628.0
KR07HA,normal,13,1862.0
KR07HA,normal,13,2340.0
KR07HA,normal,13,2010.0
KR07HA,normal,13,3215.0
KR07HA,normal,13,2176.0
KR07HA,normal,13,1774.0
KR07HA,normal,13,2993.0
KR07HA,normal,13,2520.0
KR07HA,normal,13,2653.0
KR07HA,normal,13,5104.0
KR07HA,normal,13,3631.0
KR07HA,normal,13,644.0
KR07HA,normal,13,1911.0
KR07HA,normal,13,2268.0
KR07HA,normal,13,497.0
KR07HA,normal,13,2651.0
KR07HA,normal,13,922.0
KR07HA,normal,13,389.0
KR07HA,normal,13,64.0
KR07HA,normal,13,1736.0
KR07HA,normal,14,5168.0
KR07HA,normal,15,5011.0
KR07HA,normal,15,2551.0
KR07HA,normal,15,1830.0
KR07HA,normal,15,3988.0
KR07HA,normal,15,2919.0
KR07HA,normal,15,1325.0
KR07HA,normal,15,2070.0
KR07HA,normal,15,1431.0
KR07HA,normal,15,1650.0
KR07HA,normal,16,1200.0
KR07HA,normal,16,1239.0
KR07HA,normal,16,2185.0
KR07HA,normal,16,2006.0
KR07HA,normal,16,3902.0
KR07HA,normal,16,4638.0
KR07HA,normal,16,2851.0
KR07HA,normal,16,1881.0
KR07HA,normal,16,112.0
KR07HA,normal,16,3020.0
KR07HA,normal,16,223.0
KR07HA,normal,16,1805.0
KR07HA,normal,17,1154.0
KR07HA,normal,17,2711.0
KR07HA,normal,17,3277.0
KR07HA,normal,17,823.0
KR07HA,normal,17,2977.0
KR07HA,normal,18,4930.0
KR07HA,normal,18,2952.0
KR07HA,normal,18,4607.0
KR07HA,normal,18,3992.0
KR07HA,normal,18,3292.0
KR07HA,normal,18,3511.0
KR07HA,normal,18,4961.0
KR07HA,normal,18,2932.0
KR07HA,normal,18,4310.0
KR07HA,normal,18,2115.0
KR07HA,normal,18,2224.0
KR07HA,normal,18,1489.0
KR07HA,normal,18,208.0
KR07HA,normal,18,1216.0
KR07HA,normal,18,832.0
KR07HA,normal,18,256.0
KR07HA,normal,18,640.0
KR07HA,normal,18,1745.0
KR07HA,normal,18,2592.0
KR07HA,normal,19,3209.0
KR07HA,normal,19,3127.0
KR07HA,normal,19,2045.0
KR07HA,normal,19,972.0
KR07HA,normal,19,1428.0
KR07HA,normal,19,1976.0
KR07HA,normal,19,2524.0
KR07HA,normal,19,1465.0
KR07HA,normal,19,97.0
KR07HA,normal,19,2812.0
KR07HA,normal,19,4438.0
KR07HA,normal,19,1218.0
KR07HA,normal,19,1438.0
KR07HA,normal,19,1531.0
KR07HA,normal,19,2174.0
KR07HA,normal,19,2231.0
KR07HA,normal,19,1971.0
KR07HA,normal,19,1236.0
KR07HA,normal,19,2358.0
KR07HA,normal,19,1830.0
KR07HA,normal,19,1846.0
KR07HA,normal,19,3311.0
KR07HA,normal,19,1765.0
KR07HA,normal,19,1974.0
MA03CL,easy,0,12249.0
MA03CL,easy,0,2105.0
MA03CL,easy,0,5300.0
MA03CL,easy,0,5484.0
MA03CL,easy,0,4100.0
MA03CL,easy,0,2965.0
MA03CL,easy,2,4117.0
MA03CL,easy,2,483.0
MA03CL,easy,2,1201.0
MA03CL,easy,2,4650.0
MA03CL,easy,3,9229.0
MA03CL,easy,3,3016.0
MA03CL,easy,3,7133.0
MA03CL,easy,3,1984.0
MA03CL,easy,3,1616.0
MA03CL,easy,3,2501.0
MA03CL,easy,3,1184.0
MA03CL,easy,3,1616.0
MA03CL,easy,3,6918.0
MA03CL,easy,3,2551.0
MA03CL,easy,3,2917.0
MA03CL,easy,3,2617.0
MA03CL,easy,4,12674.0
MA03CL,easy,4,3536.0
MA03CL,easy,4,1200.0
MA03CL,easy,4,2832.0
MA03CL,easy,4,6224.0
MA03CL,easy,4,896.0
MA03CL,easy,4,1472.0
MA03CL,easy,4,4417.0
MA03CL,easy,4,608.0
MA03CL,easy,4,1604.0
MA03CL,easy,4,2892.0
MA03CL,easy,4,1231.0
MA03CL,easy,5,8224.0
MA03CL,easy,5,3840.0
MA03CL,easy,5,4693.0
MA03CL,easy,5,5393.0
MA03CL,easy,5,1761.0
MA03CL,easy,7,16681.0
MA03CL,easy,7,2000.0
MA03CL,easy,8,8167.0
MA03CL,easy,8,7664.0
MA03CL,easy,8,2023.0
MA03CL,easy,8,1333.0
MA03CL,easy,8,1650.0
MA03CL,easy,8,1667.0
MA03CL,easy,8,3633.0
MA03CL,easy,8,8798.0
MA03CL,easy,9,7733.0
MA03CL,easy,9,6484.0
MA03CL,easy,9,1567.0
MA03CL,easy,9,6200.0
MA03CL,easy,9,3267.0
MA03CL,easy,9,767.0
MA03CL,easy,9,1366.0
MA03CL,easy,9,1066.0
MA03CL,easy,9,4317.0
MA03CL,easy,9,1583.0
MA03CL,easy,9,1550.0
MA03CL,easy,10,8000.0
MA03CL,easy,10,1680.0
MA03CL,easy,10,928.0
MA03CL,easy,10,1296.0
MA03CL,easy,10,2272.0
MA03CL,easy,10,2930.0
MA03CL,easy,10,5056.0
MA03CL,easy,11,7823.0
MA03CL,easy,11,1776.0
MA03CL,easy,12,6716.0
MA03CL,easy,12,8267.0
MA03CL,easy,12,3584.0
MA03CL,easy,12,8034.0
MA03CL,easy,12,3050.0
MA03CL,easy,12,2267.0
MA03CL,easy,12,2284.0
MA03CL,easy,12,7217.0
MA03CL,easy,12,466.0
MA03CL,easy,12,2151.0
MA03CL,easy,13,1328.0
MA03CL,easy,13,5972.0
MA03CL,easy,13,4256.0
MA03CL,easy,13,5681.0
MA03CL,easy,13,352.0
MA03CL,easy,13,3009.0
MA03CL,easy,14,4808.0
MA03CL,easy,15,7812.0
MA03CL,easy,16,1559.0
MA03CL,easy,16,2700.0
MA03CL,easy,16,1902.0
MA03CL,easy,16,1133.0
MA03CL,easy,16,3233.0
MA03CL,easy,16,1517.0
MA03CL,easy,16,3296.0
MA03CL,easy,16,1684.0
MA03CL,easy,16,500.0
MA03CL,easy,16,3716.0
MA03CL,easy,16,1617.0
MA03CL,easy,16,1833.0
MA03CL,easy,16,2150.0
MA03CL,easy,16,500.0
MA03CL,easy,16,3033.0
MA03CL,easy,16,1150.0
MA03CL,easy,16,2750.0
MA03CL,easy,16,1867.0
MA03CL,easy,17,11998.0
MA03CL,easy,17,2767.0
MA03CL,easy,18,10033.0
MA03CL,easy,18,7417.0
MA03CL,easy,18,3567.0
MA03CL,easy,18,2879.0
MA03CL,easy,18,2931.0
MA03CL,easy,18,3864.0
MA03CL,easy,18,1914.0
MA03CL,easy,18,3010.0
MA03CL,easy,18,1344.0
MA03CL,easy,19,18995.0
MA03CL,easy,19,2050.0
MA03CL,easy,19,5050.0
MA03CL,hard,2,6400.0
MA03CL,hard,2,11828.0
MA03CL,hard,2,1488.0
MA03CL,hard,2,1424.0
MA03CL,hard,2,2288.0
MA03CL,hard,2,3088.0
MA03CL,hard,2,336.0
MA03CL,hard,2,11884.0
MA03CL,hard,3,1100.0
MA03CL,hard,3,7601.0
MA03CL,hard,3,600.0
MA03CL,hard,3,1367.0
MA03CL,hard,3,2767.0
MA03CL,hard,4,17120.0
MA03CL,hard,4,6585.0
MA03CL,hard,4,1466.0
MA03CL,hard,4,1499.0
MA03CL,hard,4,2929.0
MA03CL,hard,4,8030.0
MA03CL,hard,4,1333.0
MA03CL,hard,4,2200.0
MA03CL,hard,4,1750.0
MA03CL,hard,4,1150.0
MA03CL,hard,4,8300.0
MA03CL,hard,4,2000.0
MA03CL,hard,5,2203.0
MA03CL,hard,5,7297.0
MA03CL,hard,5,1600.0
MA03CL,hard,5,7084.0
MA03CL,hard,5,1067.0
MA03CL,hard,5,1417.0
MA03CL,hard,5,8900.0
MA03CL,hard,5,884.0
MA03CL,hard,5,1367.0
MA03CL,hard,5,2567.0
MA03CL,hard,5,1933.0
MA03CL,hard,5,366.0
MA03CL,hard,6,15380.0
MA03CL,hard,6,5817.0
MA03CL,hard,7,4110.0
MA03CL,hard,7,13965.0
MA03CL,hard,7,4612.0
MA03CL,hard,8,13184.0
MA03CL,hard,8,700.0
MA03CL,hard,8,4662.0
MA03CL,hard,8,3714.0
MA03CL,hard,8,5465.0
MA03CL,hard,8,1184.0
MA03CL,hard,8,944.0
MA03CL,hard,8,8749.0
MA03CL,hard,8,1450.0
MA03CL,hard,10,6984.0
MA03CL,hard,10,16868.0
MA03CL,hard,10,7100.0
MA03CL,hard,11,1719.0
MA03CL,hard,11,10649.0
MA03CL,hard,11,5919.0
MA03CL,hard,11,1433.0
MA03CL,hard,11,2667.0
MA03CL,hard,11,1900.0
MA03CL,hard,11,7383.0
MA03CL,hard,11,5983.0
MA03CL,hard,11,1850.0
MA03CL,hard,12,10497.0
MA03CL,hard,12,4267.0
MA03CL,hard,12,6401.0
MA03CL,hard,12,12350.0
MA03CL,hard,12,3716.0
MA03CL,hard,12,12518.0
MA03CL,hard,13,4750.0
MA03CL,hard,14,12580.0
MA03CL,hard,14,8818.0
MA03CL,hard,14,1168.0
MA03CL,hard,14,4160.0
MA03CL,hard,14,1584.0
MA03CL,hard,14,2464.0
MA03CL,hard,14,1888.0
MA03CL,hard,14,5456.0
MA03CL,hard,14,304.0
MA03CL,hard,14,1487.0
MA03CL,hard,14,641.0
MA03CL,hard,14,3376.0
MA03CL,hard,14,1392.0
MA03CL,hard,14,1648.0
MA03CL,hard,14,976.0
MA03CL,hard,14,6034.0
MA03CL,hard,14,1697.0
MA03CL,hard,14,8595.0
MA03CL,hard,15,7493.0
MA03CL,hard,15,7890.0
MA03CL,hard,15,10575.0
MA03CL,hard,15,1296.0
MA03CL,hard,15,8836.0
MA03CL,hard,17,4579.0
MA03CL,hard,17,1856.0
MA03CL,hard,17,1010.0
MA03CL,hard,17,1345.0
MA03CL,hard,17,2479.0
MA03CL,hard,17,4983.0
MA03CL,hard,17,4334.0
MA03CL,hard,17,919.0
MA03CL,hard,17,4050.0
MA03CL,hard,17,3237.0
MA03CL,hard,17,5717.0
MA03CL,hard,17,3523.0
MA03CL,hard,18,2188.0
MA03CL,hard,18,3969.0
MA03CL,hard,18,2784.0
MA03CL,hard,18,8052.0
MA03CL,hard,18,4368.0
MA03CL,hard,18,3633.0
MA03CL,hard,18,1400.0
MA03CL,hard,18,2566.0
MA03CL,hard,18,7637.0
MA03CL,hard,18,1150.0
MA03CL,hard,18,1267.0
MA03CL,hard,18,3534.0
MA03CL,hard,18,333.0
MA03CL,hard,18,767.0
MA03CL,hard,18,16.0
MA03CL,hard,18,183.0
MA03CL,hard,18,2183.0
MA03CL,hard,18,2734.0
MA03CL,hard,18,2232.0
MA03CL,hard,19,12909.0
MA03CL,hard,19,4567.0
MA03CL,hard,19,4767.0
MA03CL,normal,0,5975.0
MA03CL,normal,1,5934.0
MA03CL,normal,1,4067.0
MA03CL,normal,1,3816.0
MA03CL,normal,1,5233.0
MA03CL,normal,1,11383.0
MA03CL,normal,1,1183.0
MA03CL,normal,1,2683.0
MA03CL,normal,1,916.0
MA03CL,normal,1,1167.0
MA03CL,normal,1,10967.0
MA03CL,normal,2,929.0
MA03CL,normal,2,2146.0
MA03CL,normal,2,10658.0
MA03CL,normal,2,3100.0
MA03CL,normal,2,2217.0
MA03CL,normal,2,5084.0
MA03CL,normal,2,5033.0
MA03CL,normal,2,6000.0
MA03CL,normal,2,4467.0
MA03CL,normal,2,2217.0
MA03CL,normal,2,3050.0
MA03CL,normal,2,5484.0
MA03CL,normal,2,2600.0
MA03CL,normal,2,1884.0
MA03CL,normal,2,4426.0
MA03CL,normal,3,10791.0
MA03CL,normal,3,10150.0
MA03CL,normal,3,833.0
MA03CL,normal,3,5534.0
MA03CL,normal,3,1327.0
MA03CL,normal,3,1410.0
MA03CL,normal,3,2684.0
MA03CL,normal,3,4150.0
MA03CL,normal,3,2050.0
MA03CL,normal,3,2900.0
MA03CL,normal,5,11001.0
MA03CL,normal,5,9467.0
MA03CL,normal,5,2383.0
MA03CL,normal,6,4656.0
MA03CL,normal,6,5124.0
MA03CL,normal,6,10401.0
MA03CL,normal,6,1387.0
MA03CL,normal,6,2484.0
MA03CL,normal,6,1234.0
MA03CL,normal,6,1305.0
MA03CL,normal,6,4853.0
MA03CL,normal,6,1569.0
MA03CL,normal,6,2499.0
MA03CL,normal,6,2483.0
