subject_id,game_difficulty,world_number,experience,game_status,trial,score,time,t_end,duration,x_start,y_start,x_end,y_end,amplitude,angle,sacc_x_end,sacc_y_end,player_x_field,player_y_field,amplitude_deg,sacc_duration_calculated,diff_in_calculation
PI10MA,easy,10,3,won,35.0,17521.0,17295.0,17455.0,160.0,704.7999877929688,1058.1000061035156,704.7000122070312,1063.2000122070312,5.100985921729267,1.590396848969074,704.7000122070312,1063.2000122070312,7,10,0.0849505425808391,21.186891193677845,138.81310880632216
PI10MA,easy,10,3,won,35.0,17521.0,20175.0,20367.0,192.0,742.2999877929688,1043.8999938964844,690.5,1052.8999938964844,52.57602814355333,2.9695647453857754,690.5,1052.8999938964844,6,11,0.8755205015191753,22.926145103342186,169.07385489665782
PI10MA,easy,10,3,won,35.0,17521.0,34063.0,34191.0,128.0,1620.0,1049.3999938964844,1629.800048828125,1042.0,12.280100435323817,-0.646755633548649,1629.800048828125,1042.0,12,11,0.20450899985229506,21.449919799675047,106.55008020032496
PI10MA,easy,10,3,won,35.0,17521.0,34479.0,34639.0,160.0,1642.199951171875,1048.3999938964844,1651.800048828125,1048.0,9.608427037073316,-0.0416415213076341,1651.800048828125,1048.0,12,11,0.16001603976573886,21.352035287484625,138.64796471251537
PI10MA,easy,10,3,won,35.0,17521.0,36223.0,36415.0,192.0,1664.199951171875,1050.8999938964844,1671.9000244140625,1051.3999938964844,7.71628977780461,0.06484341249195587,1671.9000244140625,1051.3999938964844,12,11,0.1285050369860391,21.282711081369285,170.71728891863071
PI10MA,easy,10,3,won,35.0,17521.0,40735.0,40863.0,128.0,3270.0,147.0,3270.0,154.199951171875,7.199951171875,1.5707963267948966,3270.0,154.199951171875,15,13,0.11990609722551014,21.26379341389612,106.73620658610388
PI10MA,easy,10,3,won,35.0,17521.0,40879.0,41135.0,256.0,3270.0,155.800048828125,2335.199951171875,1144.5,1360.6537857722415,2.3281800367382357,2335.199951171875,1144.5,15,13,21.57838487016065,68.47244671435344,187.52755328564655
PI10MA,easy,11,3,timed_out,49.0,17521.0,6255.0,6479.0,224.0,1651.5,787.4000244140625,1683.199951171875,841.4000244140625,62.61698574907019,1.0399636200395845,1683.199951171875,841.4000244140625,10,7,1.042693246895144,23.293925143169318,200.7060748568307
PI10MA,easy,11,3,timed_out,49.0,17521.0,20814.0,21054.0,240.0,2161.199951171875,808.7000122070312,2171.10009765625,815.5999755859375,12.067410453047913,0.6086798767565946,2171.10009765625,815.5999755859375,15,9,0.20096695588586933,21.44212730294891,218.5578726970511
PI10MA,easy,11,3,timed_out,49.0,17521.0,22206.0,22366.0,160.0,2074.60009765625,854.2000122070312,2064.199951171875,856.5,10.651431394149002,2.9239461259856365,2064.199951171875,856.5,16,9,0.17738583523536836,21.39024883751781,138.60975116248218
PI10MA,easy,11,3,timed_out,49.0,17521.0,25534.0,25726.0,192.0,1976.699951171875,869.9000244140625,1993.5999755859373,865.9000244140625,17.366946340560304,-0.2324091688931766,1993.5999755859373,865.9000244140625,16,8,0.28922253212189764,21.636289570668175,170.36371042933183
PI10MA,easy,11,3,timed_out,49.0,17521.0,27566.0,27710.0,144.0,2270.199951171875,927.7999877929688,2266.0,943.3999938964844,16.155487621110634,1.83378804179441,2266.0,943.3999938964844,16,9,0.2690476661562189,21.591904865543682,122.40809513445632
PI10MA,easy,11,3,timed_out,49.0,17521.0,31950.0,32030.0,80.0,1882.5,1064.0,1879.0999755859373,1069.3999938964844,6.3812302966035555,2.132721636293959,1879.0999755859373,1069.3999938964844,16,10,0.10627136791507237,21.23379700941316,58.76620299058684
PI10MA,easy,11,3,timed_out,49.0,17521.0,34078.0,34270.0,192.0,1905.699951171875,1076.1000061035156,1914.199951171875,1077.8999938964844,8.688495615170472,0.20868038785104429,1914.199951171875,1077.8999938964844,16,11,0.14469582935012507,21.318330824570275,170.68166917542973
PI10MA,easy,11,3,timed_out,49.0,17521.0,37710.0,37854.0,144.0,1831.0999755859373,1125.3999938964844,1826.800048828125,1129.8999938964844,6.224095928128837,2.333462621541612,1826.800048828125,1129.8999938964844,15,12,0.10365449834408189,21.22803989635698,122.77196010364302
PI10MA,easy,11,3,timed_out,49.0,17521.0,44366.0,44558.0,192.0,1687.5,1205.3999938964844,1675.0,1185.8000030517578,23.24671247968979,-2.1385155281144623,1675.0,1185.8000030517578,13,12,0.38713932210261326,21.85170650862575,170.14829349137426
PI10MA,easy,12,3,timed_out,47.0,17521.0,2682.0,2874.0,192.0,905.5,225.5999755859375,894.2999877929688,228.5,11.569374012443696,2.8882266643993413,894.2999877929688,228.5,7,0,0.19267287349058265,21.42388032167928,170.5761196783207
PI10MA,easy,12,3,timed_out,47.0,17521.0,15560.0,15627.0,67.0,1131.5,903.2999877929688,1129.0,895.5,8.19083692735129,-1.8809648424587424,1129.0,895.5,9,8,0.136407989960022,21.300097577912048,45.69990242208795
PI10MA,easy,12,3,timed_out,47.0,17521.0,16839.0,16983.0,144.0,1118.5,940.7999877929688,1080.800048828125,1080.7000122070312,144.89065928974526,1.8340213815698991,1080.800048828125,1080.7000122070312,9,9,2.4115494873863996,26.30540887225008,117.69459112774992
PI10MA,easy,12,3,timed_out,47.0,17521.0,17735.0,17815.0,80.0,1279.5999755859375,923.0999755859376,1271.0999755859375,925.7999877929688,8.918523752175421,2.834024240687079,1271.0999755859375,925.7999877929688,9,9,0.14852663808207545,21.326758603780565,58.67324139621944
