subject_id,game_difficulty,world_number,blink_start,blink_end,blink_duration
AL09OL,normal,12,6731.0,6846.0,115.0
AL09OL,normal,12,8013.0,8196.0,183.0
AL09OL,normal,12,9813.0,9963.0,150.0
AL09OL,normal,12,11897.0,12013.0,116.0
AL09OL,normal,12,14613.0,14713.0,100.0
AL09OL,normal,12,19330.0,19463.0,133.0
AL09OL,normal,12,20013.0,20163.0,150.0
AL09OL,normal,12,23313.0,23413.0,100.0
AL09OL,normal,12,24430.0,24697.0,267.0
AL09OL,normal,12,25047.0,25147.0,100.0
AL09OL,normal,12,25963.0,26230.0,267.0
AL09OL,normal,12,26830.0,27030.0,200.0
AL09OL,normal,12,29347.0,29464.0,117.0
AL09OL,normal,12,29847.0,29997.0,150.0
AL09OL,normal,12,32614.0,32697.0,83.0
AL09OL,normal,12,33464.0,33697.0,233.0
AL09OL,normal,12,34214.0,34447.0,233.0
AL09OL,normal,12,34897.0,35030.0,133.0
AL09OL,normal,12,35931.0,36064.0,133.0
AL09OL,normal,12,37964.0,38147.0,183.0
AL09OL,normal,12,38847.0,39114.0,267.0
AL09OL,normal,12,39397.0,39814.0,417.0
AL09OL,normal,12,40064.0,40414.0,350.0
AL09OL,normal,12,41681.0,41798.0,117.0
AL09OL,normal,12,45481.0,45564.0,83.0
AL09OL,normal,12,46514.0,46697.0,183.0
AL09OL,normal,12,47114.0,47397.0,283.0
AL09OL,normal,12,48114.0,48231.0,117.0
AL09OL,normal,12,49431.0,49598.0,167.0
AL09OL,normal,12,50248.0,50382.0,134.0
AL09OL,normal,12,51814.0,51997.0,183.0
AL09OL,normal,12,53198.0,53248.0,50.0
AL09OL,normal,12,54398.0,54548.0,150.0
AL09OL,normal,12,55631.0,55681.0,50.0
AL09OL,normal,12,56614.0,56798.0,184.0
AL09OL,normal,12,57464.0,57631.0,167.0
AL09OL,normal,12,58548.0,58864.0,316.0
AL09OL,normal,12,59098.0,59365.0,267.0
AL09OL,normal,12,60098.0,60265.0,167.0
AL09OL,normal,12,60665.0,61000.0,335.0
AL09OL,normal,12,62265.0,62448.0,183.0
AL09OL,normal,12,63048.0,63231.0,183.0
AL09OL,normal,12,64281.0,64415.0,134.0
AL09OL,normal,12,65315.0,65498.0,183.0
AL09OL,normal,12,67754.0,67882.0,128.0
AL09OL,normal,12,69098.0,69215.0,117.0
AL09OL,normal,13,5371.0,5467.0,96.0
AL09OL,normal,13,5899.0,6075.0,176.0
AL09OL,normal,13,7435.0,7675.0,240.0
AL09OL,normal,13,8043.0,8251.0,208.0
AL09OL,normal,13,8843.0,9003.0,160.0
AL09OL,normal,13,9755.0,10043.0,288.0
AL09OL,normal,13,11691.0,11819.0,128.0
AL09OL,normal,13,12299.0,12459.0,160.0
AL09OL,normal,13,13243.0,13387.0,144.0
AL09OL,normal,13,13835.0,14059.0,224.0
AL09OL,normal,13,14587.0,14811.0,224.0
AL09OL,normal,13,16540.0,16780.0,240.0
AL09OL,normal,13,18124.0,18460.0,336.0
AL09OL,normal,13,19260.0,19436.0,176.0
AL09OL,normal,13,21484.0,21644.0,160.0
AL09OL,normal,13,22428.0,22556.0,128.0
AL09OL,normal,13,24734.0,24894.0,160.0
AL09OL,normal,13,25518.0,25726.0,208.0
AL09OL,normal,13,26478.0,26638.0,160.0
AL09OL,normal,13,27662.0,28030.0,368.0
AL09OL,normal,13,29038.0,29214.0,176.0
AL09OL,normal,13,31807.0,31967.0,160.0
AL09OL,normal,13,33296.0,33456.0,160.0
AL09OL,normal,13,34416.0,34576.0,160.0
AL09OL,normal,13,34864.0,35120.0,256.0
AL09OL,normal,13,35552.0,35824.0,272.0
AL09OL,normal,13,36544.0,36770.0,226.0
AL09OL,normal,13,37442.0,37650.0,208.0
AL09OL,normal,13,37986.0,38306.0,320.0
AL09OL,normal,13,39794.0,39954.0,160.0
AL09OL,normal,13,41282.0,41554.0,272.0
AL09OL,normal,13,42034.0,42322.0,288.0
AL09OL,normal,13,43298.0,43458.0,160.0
AL09OL,normal,13,44002.0,44290.0,288.0
AL09OL,normal,13,44930.0,45042.0,112.0
AL09OL,normal,14,3098.0,3210.0,112.0
AL09OL,normal,14,4266.0,4394.0,128.0
AL09OL,normal,14,5370.0,5690.0,320.0
AL09OL,normal,14,5995.0,6123.0,128.0
AL09OL,normal,14,6813.0,6989.0,176.0
AL09OL,normal,14,11822.0,11922.0,100.0
AL09OL,normal,14,12289.0,12489.0,200.0
AL09OL,normal,14,13022.0,13405.0,383.0
AL09OL,normal,14,14389.0,14489.0,100.0
AL09OL,normal,14,15322.0,15455.0,133.0
AL09OL,normal,14,16055.0,16256.0,201.0
AL09OL,normal,14,17022.0,17172.0,150.0
AL09OL,normal,14,19039.0,19205.0,166.0
AL09OL,normal,14,20806.0,20939.0,133.0
AL09OL,normal,14,24206.0,24339.0,133.0
AL09OL,normal,14,25256.0,25373.0,117.0
AL09OL,normal,14,27339.0,27606.0,267.0
AL09OL,normal,14,29873.0,30023.0,150.0
AL09OL,normal,14,31039.0,31173.0,134.0
AL09OL,normal,15,4220.0,4332.0,112.0
AL09OL,normal,16,1295.0,1407.0,112.0
AL09OL,normal,16,3459.0,3587.0,128.0
AL09OL,normal,16,6999.0,7063.0,64.0
AL09OL,normal,16,10020.0,10120.0,100.0
AL09OL,normal,16,11120.0,11270.0,150.0
AL09OL,normal,16,11770.0,12037.0,267.0
AL09OL,normal,16,12454.0,12604.0,150.0
AL09OL,normal,16,14354.0,14504.0,150.0
AL09OL,normal,16,15971.0,16037.0,66.0
AL09OL,normal,16,18071.0,18204.0,133.0
AL09OL,normal,16,19087.0,19221.0,134.0
AL09OL,normal,16,21637.0,21837.0,200.0
AL09OL,normal,16,22521.0,22721.0,200.0
AL09OL,normal,16,23087.0,23337.0,250.0
AL09OL,normal,16,23810.0,23971.0,161.0
AL09OL,normal,16,25071.0,25371.0,300.0
AL09OL,normal,16,25737.0,26088.0,351.0
AL09OL,normal,16,26471.0,26671.0,200.0
AL09OL,normal,16,27521.0,27654.0,133.0
AL09OL,normal,16,28271.0,28471.0,200.0
AL09OL,normal,16,28938.0,29237.0,299.0
AL09OL,normal,17,690.0,866.0,176.0
AL09OL,normal,17,1618.0,1906.0,288.0
AL09OL,normal,17,3746.0,3874.0,128.0
AL09OL,normal,19,1000.0,1116.0,116.0
AL09OL,normal,19,1700.0,1833.0,133.0
AN06AN,easy,0,2401.0,2465.0,64.0
AN06AN,easy,0,26916.0,26983.0,67.0
AN06AN,easy,0,28133.0,28216.0,83.0
AN06AN,easy,0,34599.0,34650.0,51.0
AN06AN,easy,0,37983.0,38050.0,67.0
AN06AN,easy,0,48434.0,48500.0,66.0
AN06AN,easy,1,24415.0,24482.0,67.0
AN06AN,easy,2,25373.0,25439.0,66.0
AN06AN,easy,2,26989.0,27056.0,67.0
AN06AN,easy,2,27973.0,28039.0,66.0
AN06AN,easy,2,30823.0,30906.0,83.0
AN06AN,easy,2,32006.0,32089.0,83.0
AN06AN,easy,3,20708.0,20788.0,80.0
AN06AN,easy,3,34985.0,35052.0,67.0
AN06AN,easy,3,38152.0,38235.0,83.0
AN06AN,easy,3,42369.0,42435.0,66.0
AN06AN,easy,3,43018.0,43118.0,100.0
AN06AN,easy,4,24326.0,24422.0,96.0
AN06AN,easy,4,24710.0,24806.0,96.0
AN06AN,easy,4,31703.0,31787.0,84.0
AN06AN,easy,5,12410.0,12490.0,80.0
AN06AN,easy,5,24299.0,24379.0,80.0
AN06AN,easy,5,44912.0,44976.0,64.0
AN06AN,easy,6,16807.0,16874.0,67.0
AN06AN,easy,6,20191.0,20274.0,83.0
AN06AN,easy,6,20891.0,20974.0,83.0
AN06AN,easy,6,21608.0,21691.0,83.0
AN06AN,easy,6,37591.0,37691.0,100.0
AN06AN,easy,8,6453.0,6518.0,65.0
AN06AN,easy,9,25328.0,25412.0,84.0
AN06AN,easy,13,16215.0,16265.0,50.0
AN06AN,easy,13,16765.0,17182.0,417.0
AN06AN,easy,13,19982.0,20048.0,66.0
AN06AN,easy,13,23782.0,23832.0,50.0
AN06AN,easy,13,31365.0,31415.0,50.0
AN06AN,easy,15,18289.0,18353.0,64.0
AN06AN,easy,15,19873.0,19937.0,64.0
AN06AN,easy,15,21137.0,21201.0,64.0
AN06AN,easy,15,27075.0,27155.0,80.0
AN06AN,easy,15,30004.0,30084.0,80.0
AN06AN,easy,15,30869.0,30933.0,64.0
AN06AN,easy,15,31430.0,31494.0,64.0
AN06AN,easy,15,32183.0,32263.0,80.0
AN06AN,easy,16,17260.0,17327.0,67.0
AN06AN,easy,16,17610.0,17677.0,67.0
AN06AN,easy,16,17880.0,17960.0,80.0
AN06AN,easy,16,18644.0,18744.0,100.0
AN06AN,easy,17,22041.0,22141.0,100.0
AN06AN,easy,17,22748.0,22828.0,80.0
AN06AN,easy,17,24735.0,24815.0,80.0
AN06AN,easy,17,28424.0,28508.0,84.0
AN06AN,easy,17,29641.0,29724.0,83.0
AN06AN,easy,17,29908.0,29991.0,83.0
AN06AN,easy,17,30730.0,30826.0,96.0
AN06AN,easy,17,31341.0,31441.0,100.0
AN06AN,easy,17,31691.0,31787.0,96.0
AN06AN,easy,17,32011.0,32091.0,80.0
AN06AN,easy,18,40633.0,40699.0,66.0
AN06AN,easy,18,57300.0,57366.0,66.0
AN06AN,easy,18,60067.0,60167.0,100.0
AN06AN,easy,19,2671.0,2737.0,66.0
AN06AN,easy,19,14020.0,14071.0,51.0
AN06AN,easy,19,14770.0,14837.0,67.0
AN06AN,hard,1,18421.0,18504.0,83.0
AN06AN,hard,1,23978.0,24042.0,64.0
AN06AN,hard,1,28821.0,28905.0,84.0
AN06AN,hard,1,30038.0,30088.0,50.0
AN06AN,hard,1,46605.0,46689.0,84.0
AN06AN,hard,3,48361.0,48427.0,66.0
AN06AN,hard,4,5771.0,5835.0,64.0
AN06AN,hard,4,21536.0,21619.0,83.0
AN06AN,hard,4,25086.0,25136.0,50.0
AN06AN,hard,4,30219.0,30269.0,50.0
AN06AN,hard,6,4860.0,4927.0,67.0
AN06AN,hard,8,46259.0,46342.0,83.0
AN06AN,hard,8,47826.0,47909.0,83.0
AN06AN,hard,10,22590.0,22688.0,98.0
AN06AN,hard,10,24922.0,25035.0,113.0
AN06AN,hard,10,46310.0,46390.0,80.0
AN06AN,hard,11,1932.0,1998.0,66.0
AN06AN,hard,12,18282.0,18332.0,50.0
AN06AN,hard,12,19116.0,19232.0,116.0
AN06AN,hard,12,19566.0,19682.0,116.0
AN06AN,hard,12,19932.0,20182.0,250.0
AN06AN,hard,12,25816.0,25883.0,67.0
AN06AN,hard,12,50501.0,50583.0,82.0
AN06AN,hard,12,51383.0,51467.0,84.0
AN06AN,hard,13,19599.0,19665.0,66.0
AN06AN,hard,13,26832.0,26884.0,52.0
AN06AN,hard,13,30449.0,30532.0,83.0
AN06AN,hard,13,35082.0,35132.0,50.0
AN06AN,hard,13,36149.0,36199.0,50.0
AN06AN,hard,13,37183.0,37233.0,50.0
AN06AN,hard,15,25774.0,25858.0,84.0
AN06AN,hard,15,40175.0,40275.0,100.0
AN06AN,hard,15,50025.0,50092.0,67.0
AN06AN,hard,15,51242.0,51308.0,66.0
AN06AN,hard,17,15950.0,16000.0,50.0
AN06AN,hard,18,22775.0,22875.0,100.0
AN06AN,hard,18,31025.0,31142.0,117.0
AN06AN,hard,19,19065.0,19148.0,83.0
AN06AN,hard,19,35251.0,35316.0,65.0
AN06AN,hard,19,36299.0,36382.0,83.0
AN06AN,hard,19,36999.0,37082.0,83.0
AN06AN,hard,19,50816.0,50883.0,67.0
AN06AN,hard,19,51800.0,51885.0,85.0
AN06AN,hard,19,64467.0,64567.0,100.0
AN06AN,normal,2,20884.0,20967.0,83.0
AN06AN,normal,2,22217.0,22300.0,83.0
AN06AN,normal,2,25500.0,25584.0,84.0
AN06AN,normal,2,29467.0,29534.0,67.0
AN06AN,normal,2,37984.0,38051.0,67.0
AN06AN,normal,2,42418.0,42518.0,100.0
AN06AN,normal,2,73786.0,73836.0,50.0
AN06AN,normal,5,5984.0,6050.0,66.0
AN06AN,normal,7,21135.0,21235.0,100.0
AN06AN,normal,7,22618.0,22718.0,100.0
AN06AN,normal,7,26785.0,26835.0,50.0
AN06AN,normal,7,26952.0,27019.0,67.0
AN06AN,normal,7,27969.0,28035.0,66.0
AN06AN,normal,8,4769.0,4849.0,80.0
AN06AN,normal,8,31477.0,31577.0,100.0
AN06AN,normal,8,37394.0,37461.0,67.0
AN06AN,normal,8,38777.0,38877.0,100.0
AN06AN,normal,9,10940.0,11023.0,83.0
AN06AN,normal,9,23357.0,23423.0,66.0
AN06AN,normal,9,26824.0,26890.0,66.0
AN06AN,normal,9,30774.0,30874.0,100.0
AN06AN,normal,10,41123.0,41206.0,83.0
AN06AN,normal,10,42090.0,42190.0,100.0
AN06AN,normal,13,25826.0,25892.0,66.0
AN06AN,normal,13,26170.0,26298.0,128.0
AN06AN,normal,13,30038.0,30134.0,96.0
AN06AN,normal,13,31014.0,31110.0,96.0
AN06AN,normal,14,28358.0,28441.0,83.0
AN06AN,normal,14,29425.0,29508.0,83.0
AN06AN,normal,14,35592.0,35708.0,116.0
AN06AN,normal,14,36677.0,36742.0,65.0
AN06AN,normal,15,9960.0,10044.0,84.0
AN06AN,normal,15,17994.0,18044.0,50.0
AN06AN,normal,15,40228.0,40295.0,67.0
AN06AN,normal,15,53512.0,53595.0,83.0
AN06AN,normal,15,54295.0,54362.0,67.0
AN06AN,normal,16,5208.0,5308.0,100.0
AN06AN,normal,16,5708.0,5808.0,100.0
AN06AN,normal,16,22842.0,22892.0,50.0
AN06AN,normal,16,23109.0,23242.0,133.0
AN06AN,normal,16,30192.0,30276.0,84.0
AN06AN,normal,16,31842.0,31959.0,117.0
AN06AN,normal,16,32826.0,32892.0,66.0
AN06AN,normal,16,33276.0,33359.0,83.0
AN06AN,normal,16,33742.0,33809.0,67.0
AN06AN,normal,17,3793.0,3873.0,80.0
AN06AN,normal,17,3937.0,4033.0,96.0
AN06AN,normal,17,30958.0,31041.0,83.0
AN06AN,normal,18,59830.0,59894.0,64.0
AN06AN,normal,18,63987.0,64051.0,64.0
AN06AN,normal,19,14365.0,14415.0,50.0
AN06AN,normal,19,18848.0,18915.0,67.0
AN06AN,normal,19,19848.0,19898.0,50.0
AN06AN,normal,19,22015.0,22083.0,68.0
AN06AN,normal,19,22582.0,22632.0,50.0
AN06AN,normal,19,22748.0,22832.0,84.0
AN06AN,normal,19,25065.0,25132.0,67.0
AN06AN,normal,19,34865.0,34949.0,84.0
BE09KE,easy,0,4991.0,5135.0,144.0
BE09KE,easy,0,12112.0,12176.0,64.0
BE09KE,easy,0,19905.0,19969.0,64.0
BE09KE,easy,1,7852.0,7916.0,64.0
BE09KE,easy,1,9408.0,9616.0,208.0
BE09KE,easy,1,9921.0,10049.0,128.0
BE09KE,easy,2,2152.0,2236.0,84.0
BE09KE,easy,2,7486.0,7569.0,83.0
BE09KE,easy,2,8919.0,9003.0,84.0
BE09KE,easy,2,9186.0,9369.0,183.0
BE09KE,easy,2,15470.0,15537.0,67.0
BE09KE,easy,3,2083.0,2259.0,176.0
BE09KE,easy,3,4579.0,4739.0,160.0
BE09KE,easy,3,11945.0,12028.0,83.0
BE09KE,easy,3,31196.0,31613.0,417.0
BE09KE,easy,3,31679.0,31762.0,83.0
BE09KE,easy,3,34496.0,34579.0,83.0
BE09KE,easy,3,45498.0,45563.0,65.0
BE09KE,easy,3,49113.0,49230.0,117.0
BE09KE,easy,3,55746.0,55813.0,67.0
BE09KE,easy,3,57680.0,58013.0,333.0
BE09KE,easy,3,59063.0,59113.0,50.0
BE09KE,easy,3,65514.0,65564.0,50.0
BE09KE,easy,3,67714.0,68164.0,450.0
BE09KE,easy,4,1273.0,1337.0,64.0
BE09KE,easy,4,4249.0,4329.0,80.0
BE09KE,easy,4,10587.0,10667.0,80.0
BE09KE,easy,4,21195.0,21259.0,64.0
BE09KE,easy,4,28219.0,28395.0,176.0
BE09KE,easy,4,40557.0,40701.0,144.0
BE09KE,easy,4,46509.0,46605.0,96.0
BE09KE,easy,6,1225.0,1385.0,160.0
BE09KE,easy,6,7904.0,7988.0,84.0
BE09KE,easy,6,8705.0,8805.0,100.0
BE09KE,easy,6,13621.0,13755.0,134.0
BE09KE,easy,6,13921.0,14038.0,117.0
BE09KE,easy,6,14055.0,14171.0,116.0
BE09KE,easy,6,15271.0,15505.0,234.0
BE09KE,easy,7,2205.0,2288.0,83.0
BE09KE,easy,7,8438.0,8505.0,67.0
BE09KE,easy,7,13940.0,14122.0,182.0
BE09KE,easy,7,16605.0,16655.0,50.0
BE09KE,easy,8,1229.0,1309.0,80.0
BE09KE,easy,8,10639.0,10703.0,64.0
BE09KE,easy,8,12264.0,12447.0,183.0
BE09KE,easy,8,20047.0,20231.0,184.0
BE09KE,easy,8,21281.0,21431.0,150.0
BE09KE,easy,9,10924.0,10990.0,66.0
BE09KE,easy,10,2186.0,2298.0,112.0
BE09KE,easy,10,11786.0,11866.0,80.0
BE09KE,easy,10,17897.0,17961.0,64.0
BE09KE,easy,10,27775.0,27983.0,208.0
BE09KE,easy,10,34100.0,34180.0,80.0
BE09KE,easy,10,35994.0,36090.0,96.0
BE09KE,easy,10,37595.0,37659.0,64.0
BE09KE,easy,10,41819.0,41947.0,128.0
BE09KE,easy,11,3956.0,4052.0,96.0
BE09KE,easy,11,17821.0,17901.0,80.0
BE09KE,easy,11,29531.0,29881.0,350.0
BE09KE,easy,11,32731.0,32781.0,50.0
BE09KE,easy,11,34715.0,34765.0,50.0
BE09KE,easy,12,5843.0,5923.0,80.0
BE09KE,easy,12,17506.0,17589.0,83.0
BE09KE,easy,12,26123.0,26540.0,417.0
BE09KE,easy,13,1575.0,1639.0,64.0
BE09KE,easy,13,1671.0,1768.0,97.0
BE09KE,easy,13,17924.0,18024.0,100.0
BE09KE,easy,13,22024.0,22140.0,116.0
BE09KE,easy,14,20604.0,20812.0,208.0
BE09KE,easy,14,32456.0,32506.0,50.0
BE09KE,easy,14,35056.0,35408.0,352.0
BE09KE,easy,15,2160.0,2320.0,160.0
BE09KE,easy,15,11588.0,11652.0,64.0
BE09KE,easy,15,26073.0,26281.0,208.0
BE09KE,easy,15,41353.0,41694.0,341.0
BE09KE,easy,15,46761.0,46978.0,217.0
BE09KE,easy,15,48552.0,48776.0,224.0
BE09KE,easy,15,49032.0,49256.0,224.0
BE09KE,easy,15,49304.0,49384.0,80.0
BE09KE,easy,15,49464.0,49544.0,80.0
BE09KE,easy,15,49864.0,50088.0,224.0
BE09KE,easy,16,13612.0,13662.0,50.0
BE09KE,easy,16,24513.0,24846.0,333.0
BE09KE,easy,16,24963.0,25013.0,50.0
BE09KE,easy,16,25079.0,25296.0,217.0
BE09KE,easy,16,25313.0,25363.0,50.0
BE09KE,easy,16,25379.0,25479.0,100.0
BE09KE,easy,16,25646.0,25698.0,52.0
BE09KE,easy,16,25762.0,25896.0,134.0
BE09KE,easy,16,26313.0,26396.0,83.0
BE09KE,easy,16,27146.0,27413.0,267.0
BE09KE,easy,16,28096.0,28329.0,233.0
BE09KE,easy,16,28829.0,28896.0,67.0
BE09KE,easy,18,25446.0,25496.0,50.0
BE09KE,easy,18,27296.0,27463.0,167.0
BE09KE,easy,18,29480.0,29880.0,400.0
BE09KE,easy,19,6774.0,6824.0,50.0
BE09KE,easy,19,7924.0,8224.0,300.0
BE09KE,easy,19,8241.0,8324.0,83.0
BE09KE,easy,19,13991.0,14058.0,67.0
BE09KE,easy,19,17924.0,18058.0,134.0
BE09KE,hard,0,12459.0,12526.0,67.0
BE09KE,hard,0,18093.0,18293.0,200.0
BE09KE,hard,0,18409.0,18476.0,67.0
BE09KE,hard,0,23043.0,23093.0,50.0
BE09KE,hard,0,25443.0,25493.0,50.0
BE09KE,hard,1,13356.0,13422.0,66.0
BE09KE,hard,2,1091.0,1241.0,150.0
BE09KE,hard,2,33892.0,33943.0,51.0
BE09KE,hard,2,51764.0,51876.0,112.0
BE09KE,hard,4,2251.0,2318.0,67.0
BE09KE,hard,4,2435.0,2534.0,99.0
BE09KE,hard,4,7351.0,7435.0,84.0
BE09KE,hard,4,19168.0,19352.0,184.0
BE09KE,hard,4,23352.0,23552.0,200.0
BE09KE,hard,6,3116.0,3199.0,83.0
BE09KE,hard,6,4366.0,4416.0,50.0
BE09KE,hard,6,4499.0,4566.0,67.0
BE09KE,hard,6,8249.0,8333.0,84.0
BE09KE,hard,7,1010.0,1346.0,336.0
BE09KE,hard,7,13169.0,13254.0,85.0
BE09KE,hard,7,14502.0,14602.0,100.0
BE09KE,hard,7,14685.0,14819.0,134.0
BE09KE,hard,7,21320.0,21400.0,80.0
BE09KE,hard,7,26248.0,26344.0,96.0
BE09KE,hard,8,1259.0,1323.0,64.0
BE09KE,hard,8,3182.0,3438.0,256.0
BE09KE,hard,9,4431.0,4559.0,128.0
BE09KE,hard,9,5264.0,5536.0,272.0
BE09KE,hard,9,8801.0,8929.0,128.0
BE09KE,hard,9,10866.0,10949.0,83.0
BE09KE,hard,9,13399.0,13449.0,50.0
BE09KE,hard,9,13649.0,13749.0,100.0
BE09KE,hard,9,20338.0,20626.0,288.0
BE09KE,hard,9,23781.0,23861.0,80.0
BE09KE,hard,9,26933.0,26997.0,64.0
BE09KE,hard,9,27839.0,27999.0,160.0
BE09KE,hard,9,28914.0,29010.0,96.0
BE09KE,hard,9,33442.0,33506.0,64.0
BE09KE,hard,9,49901.0,49967.0,66.0
BE09KE,hard,9,54184.0,54234.0,50.0
BE09KE,hard,9,55634.0,55701.0,67.0
BE09KE,hard,9,63368.0,63451.0,83.0
BE09KE,hard,9,64234.0,64434.0,200.0
BE09KE,hard,9,67734.0,67784.0,50.0
BE09KE,hard,9,70818.0,70868.0,50.0
BE09KE,hard,10,3919.0,4047.0,128.0
BE09KE,hard,10,10833.0,10883.0,50.0
BE09KE,hard,10,12283.0,12516.0,233.0
BE09KE,hard,10,26094.0,26414.0,320.0
BE09KE,hard,11,6342.0,6426.0,84.0
BE09KE,hard,11,26011.0,26176.0,165.0
BE09KE,hard,12,11847.0,11914.0,67.0
BE09KE,hard,12,31081.0,31131.0,50.0
BE09KE,hard,12,36215.0,36465.0,250.0
BE09KE,hard,12,42765.0,42848.0,83.0
BE09KE,hard,13,3438.0,3538.0,100.0
BE09KE,hard,13,4704.0,4904.0,200.0
BE09KE,hard,13,14455.0,14511.0,56.0
BE09KE,hard,13,14704.0,14871.0,167.0
BE09KE,hard,13,29055.0,29122.0,67.0
BE09KE,hard,13,29422.0,29772.0,350.0
BE09KE,hard,14,4288.0,4384.0,96.0
BE09KE,hard,14,5744.0,5808.0,64.0
BE09KE,hard,14,14948.0,15028.0,80.0
BE09KE,hard,14,17332.0,17604.0,272.0
BE09KE,hard,14,28903.0,28967.0,64.0
BE09KE,hard,14,32215.0,32279.0,64.0
BE09KE,hard,14,34967.0,35159.0,192.0
BE09KE,hard,14,44059.0,44187.0,128.0
BE09KE,hard,14,45323.0,45419.0,96.0
BE09KE,hard,14,48844.0,49003.0,159.0
BE09KE,hard,14,64706.0,64834.0,128.0
BE09KE,hard,14,65570.0,65874.0,304.0
BE09KE,hard,14,66242.0,66626.0,384.0
BE09KE,hard,14,67539.0,67619.0,80.0
BE09KE,hard,14,72548.0,72612.0,64.0
BE09KE,hard,18,3036.0,3169.0,133.0
BE09KE,hard,18,20753.0,20836.0,83.0
BE09KE,hard,18,22387.0,22453.0,66.0
BE09KE,hard,18,26253.0,26370.0,117.0
BE09KE,hard,18,39454.0,39604.0,150.0
BE09KE,hard,19,2895.0,3028.0,133.0
BE09KE,hard,19,16645.0,16945.0,300.0
BE09KE,hard,19,44730.0,44930.0,200.0
BE09KE,hard,19,44946.0,45246.0,300.0
BE09KE,hard,19,45263.0,45363.0,100.0
BE09KE,hard,19,46230.0,46463.0,233.0
BE09KE,normal,0,2035.0,2195.0,160.0
BE09KE,normal,0,6244.0,6308.0,64.0
BE09KE,normal,0,8036.0,8136.0,100.0
BE09KE,normal,1,32234.0,32314.0,80.0
BE09KE,normal,1,36580.0,36630.0,50.0
BE09KE,normal,1,39731.0,39797.0,66.0
BE09KE,normal,1,48564.0,49014.0,450.0
BE09KE,normal,1,49031.0,49097.0,66.0
BE09KE,normal,1,63281.0,63514.0,233.0
BE09KE,normal,2,10098.0,10162.0,64.0
BE09KE,normal,2,13411.0,13571.0,160.0
BE09KE,normal,2,20403.0,20803.0,400.0
BE09KE,normal,3,1379.0,1523.0,144.0
BE09KE,normal,3,18245.0,18341.0,96.0
BE09KE,normal,3,23270.0,23462.0,192.0
BE09KE,normal,3,28585.0,28649.0,64.0
BE09KE,normal,3,31817.0,31913.0,96.0
BE09KE,normal,3,36735.0,36847.0,112.0
BE09KE,normal,3,37679.0,37983.0,304.0
BE09KE,normal,3,50499.0,50627.0,128.0
BE09KE,normal,4,21928.0,22263.0,335.0
BE09KE,normal,5,5744.0,5808.0,64.0
BE09KE,normal,5,16217.0,16281.0,64.0
BE09KE,normal,5,25322.0,25466.0,144.0
BE09KE,normal,5,28234.0,28362.0,128.0
BE09KE,normal,5,28458.0,28778.0,320.0
BE09KE,normal,6,13791.0,13841.0,50.0
BE09KE,normal,7,1024.0,1120.0,96.0
BE09KE,normal,7,4050.0,4147.0,97.0
BE09KE,normal,7,14100.0,14467.0,367.0
BE09KE,normal,7,27167.0,27368.0,201.0
BE09KE,normal,8,3294.0,3374.0,80.0
BE09KE,normal,8,12686.0,12750.0,64.0
BE09KE,normal,9,7351.0,7434.0,83.0
BE09KE,normal,9,12901.0,12951.0,50.0
BE09KE,normal,9,15134.0,15201.0,67.0
BE09KE,normal,9,18662.0,18886.0,224.0
BE09KE,normal,10,3542.0,3670.0,128.0
BE09KE,normal,10,8381.0,8465.0,84.0
BE09KE,normal,10,11001.0,11065.0,64.0
BE09KE,normal,11,39324.0,39391.0,67.0
BE09KE,normal,11,43728.0,43952.0,224.0
BE09KE,normal,11,44576.0,44800.0,224.0
BE09KE,normal,12,12649.0,12783.0,134.0
BE09KE,normal,12,15733.0,15783.0,50.0
BE09KE,normal,12,18117.0,18300.0,183.0
BE09KE,normal,14,1764.0,1860.0,96.0
BE09KE,normal,14,2904.0,2984.0,80.0
BE09KE,normal,14,4842.0,5071.0,229.0
BE09KE,normal,14,5104.0,5280.0,176.0
BE09KE,normal,14,5554.0,5720.0,166.0
BE09KE,normal,14,8254.0,8354.0,100.0
BE09KE,normal,14,15454.0,15538.0,84.0
BE09KE,normal,14,16038.0,16288.0,250.0
BE09KE,normal,14,24154.0,24204.0,50.0
BE09KE,normal,14,29519.0,29647.0,128.0
BE09KE,normal,14,29663.0,29727.0,64.0
BE09KE,normal,14,39845.0,39909.0,64.0
BE09KE,normal,14,55176.0,55240.0,64.0
BE09KE,normal,14,58200.0,58312.0,112.0
BE09KE,normal,14,67912.0,68008.0,96.0
BE09KE,normal,15,7768.0,7852.0,84.0
BE09KE,normal,15,18236.0,18502.0,266.0
BE09KE,normal,15,30703.0,30972.0,269.0
BE09KE,normal,15,31486.0,31586.0,100.0
BE09KE,normal,15,37103.0,37286.0,183.0
BE09KE,normal,16,2230.0,2358.0,128.0
BE09KE,normal,16,7752.0,7816.0,64.0
BE09KE,normal,17,23026.0,23093.0,67.0
BE09KE,normal,17,23110.0,23243.0,133.0
BE09KE,normal,17,26243.0,26451.0,208.0
BE09KE,normal,18,8902.0,9018.0,116.0
BE09KE,normal,18,25520.0,25764.0,244.0
ED06RA,easy,0,20746.0,20874.0,128.0
ED06RA,easy,0,30509.0,30573.0,64.0
ED06RA,easy,1,29841.0,29924.0,83.0
ED06RA,easy,1,33508.0,33591.0,83.0
ED06RA,easy,1,37091.0,37241.0,150.0
