subject_id,game_difficulty,world_number,player_x_field,player_y_field,score,weighted_fix_distance_euclidean,weighted_fix_distance_manhattan
GE01IN,normal,13,6.0,11.0,17516.0,368.17044178507274,3.7202797202797204
GE01IN,normal,13,7.0,11.0,17516.0,124.19449881823746,0.7978723404255319
GE01IN,normal,13,8.0,11.0,17516.0,216.7154554283106,2.4027279253409906
GE01IN,normal,13,9.0,11.0,17516.0,64.11777277935707,0.0
GE01IN,normal,13,9.0,12.0,17516.0,220.84562879657085,2.102803738317757
GE01IN,normal,13,8.0,12.0,17516.0,51.58748951530962,0.6865896534404822
GE01IN,normal,13,7.0,12.0,17516.0,124.04626102335922,0.9480590486604702
GE01IN,normal,13,6.0,12.0,17516.0,125.13568837901819,1.043301069791136
GE01IN,normal,13,5.0,12.0,17516.0,57.35982447631424,0.300087489063867
GE01IN,normal,13,5.0,13.0,17516.0,32.97304398503881,1.0
GE01IN,normal,13,4.0,13.0,17516.0,46.64603057034269,0.0
GE01IN,normal,13,3.0,13.0,17516.0,59.60914898486835,0.0
GE01IN,normal,14,9.0,0.0,17516.0,217.33206807918353,2.2549019607843137
GE01IN,normal,14,9.0,1.0,17516.0,221.55349346680666,2.520934608750196
GE01IN,normal,14,9.0,2.0,17516.0,189.69563952502082,2.7735334242837655
GE01IN,normal,14,9.0,3.0,17516.0,172.4685722333315,2.0
GE01IN,normal,14,9.0,4.0,17516.0,106.84199050491723,1.245897000565931
GE01IN,normal,14,9.0,5.0,17516.0,107.78438041635138,0.8266413456321215
GE01IN,normal,14,9.0,6.0,17516.0,103.04558774784779,1.0
GE01IN,normal,14,9.0,7.0,17516.0,432.6509044959178,4.0
GE01IN,normal,14,10.0,7.0,17516.0,83.59674467475148,1.0
GE01IN,normal,14,11.0,7.0,17516.0,117.00687486061913,2.0
GE01IN,normal,14,12.0,7.0,17516.0,87.34322738552608,1.0
GE01IN,normal,14,12.0,8.0,17516.0,82.20976032312306,1.0
GE01IN,normal,14,12.0,9.0,17516.0,145.78813129608255,2.288181818181818
GE01IN,normal,14,12.0,10.0,17516.0,94.08451125796906,0.9687695190505934
GE01IN,normal,14,11.0,10.0,17516.0,19.408413052342702,0.0
GE01IN,normal,14,11.0,11.0,17516.0,575.7372934147633,5.696955050749154
GE01IN,normal,14,12.0,11.0,17516.0,515.4135998396156,4.944067796610169
GE01IN,normal,14,13.0,11.0,17516.0,185.40528206593353,2.1730443616661024
GE01IN,normal,14,14.0,11.0,17516.0,122.02869255269303,1.2588778409090908
GE01IN,normal,14,14.0,12.0,17516.0,53.172005301200706,0.2748511223087494
GE01IN,normal,14,14.0,13.0,17516.0,45.6734275550392,0.5120702267739575
GE01IN,normal,14,15.0,13.0,17516.0,362.8832112979482,4.933429811866859
GE01IN,normal,14,16.0,13.0,17516.0,127.11839097870391,1.0
GE01IN,normal,15,9.0,0.0,17516.0,326.613255731365,3.8944246737841044
GE01IN,normal,15,10.0,0.0,17516.0,504.8090243440201,6.396396396396397
GE01IN,normal,15,8.0,0.0,17516.0,193.96289064978217,2.0
GE01IN,normal,15,7.0,0.0,17516.0,255.76355790790748,3.0
GE01IN,normal,15,7.0,2.0,17516.0,224.9627908545656,2.397796817625459
GE01IN,normal,15,7.0,3.0,17516.0,163.77834136552428,1.7271487039563438
GE01IN,normal,15,7.0,4.0,17516.0,176.72688525071916,2.0
GE01IN,normal,15,7.0,5.0,17516.0,116.54326987977979,1.1627027027027026
GE01IN,normal,15,8.0,5.0,17516.0,149.68368895200769,2.0
GE01IN,normal,15,8.0,6.0,17516.0,106.43310048067882,1.0
GE01IN,normal,15,8.0,7.0,17516.0,223.03355100419657,2.1406060606060606
GE01IN,normal,15,8.0,8.0,17516.0,208.21426343606657,3.0
GE01IN,normal,15,9.0,8.0,17516.0,159.25629679353239,1.6740547588005215
GE01IN,normal,15,9.0,9.0,17516.0,283.6322132224122,3.355658198614319
GE01IN,normal,15,8.0,9.0,17516.0,108.59426887136065,1.3152053274139845
GE01IN,normal,15,8.0,10.0,17516.0,420.6722685501385,5.0
GE01IN,normal,15,9.0,10.0,17516.0,154.7508666630907,1.6342438374417054
GE01IN,normal,15,9.0,11.0,17516.0,238.28813356592238,2.8038067349926794
GE01IN,normal,15,8.0,11.0,17516.0,144.17637044425436,1.2374429223744292
GE01IN,normal,15,7.0,11.0,17516.0,372.1257248903047,3.9937722419928825
GE01IN,normal,15,6.0,11.0,17516.0,131.0498235658441,1.8573743922204213
GE01IN,normal,15,5.0,12.0,17516.0,186.99084106999305,1.8914100486223664
GE01IN,normal,15,6.0,12.0,17516.0,74.4065551072049,0.8642901813633521
GE01IN,normal,15,6.0,13.0,17516.0,221.20725898230748,2.529606625258799
GE01IN,normal,15,5.0,13.0,17516.0,180.00178021366534,1.9548675867213727
GE01IN,normal,15,4.0,13.0,17516.0,48.06102945848336,0.5181842314839394
GE01IN,normal,15,3.0,13.0,17516.0,79.26183868069852,1.0
GE01IN,normal,16,9.0,0.0,17516.0,350.7069950844765,4.273790951638065
GE01IN,normal,16,9.0,1.0,17516.0,183.27295733930686,2.529203539823009
GE01IN,normal,16,9.0,2.0,17516.0,219.38453283269638,2.5772881355932205
GE01IN,normal,16,8.0,2.0,17516.0,154.3977044796235,1.8700464119957159
GE01IN,normal,16,8.0,3.0,17516.0,2.0000097667932546,0.0
GE01IN,normal,16,9.0,3.0,17516.0,88.24678790915966,0.765017667844523
GE01IN,normal,17,9.0,0.0,17516.0,246.77167246634593,2.478286045165026
GE01IN,normal,17,8.0,0.0,17516.0,98.13503034250442,0.9513513513513514
GE01IN,normal,17,7.0,0.0,17516.0,184.8636227682039,2.0545454545454547
GE01IN,normal,17,7.0,1.0,17516.0,102.13814490450778,1.0
GE01IN,normal,17,7.0,2.0,17516.0,83.43057246141102,1.2380952380952381
GE01IN,normal,17,7.0,3.0,17516.0,229.6484435203822,2.16025641025641
GE01IN,normal,17,6.0,3.0,17516.0,90.77555233299607,1.2045454545454546
GE01IN,normal,17,6.0,4.0,17516.0,57.128149961771484,0.68
GE01IN,normal,17,6.0,5.0,17516.0,73.67304470951215,0.74
GE01IN,normal,17,6.0,7.0,17516.0,431.59827848622746,4.6292682926829265
GE01IN,normal,17,7.0,7.0,17516.0,76.3991690646097,1.0
GE01IN,normal,17,8.0,7.0,17516.0,238.00901243440342,3.0
GE01IN,normal,17,9.0,7.0,17516.0,72.93636065637291,0.47058823529411764
GE01IN,normal,17,10.0,7.0,17516.0,106.71553399254064,1.0
GE01IN,normal,17,11.0,7.0,17516.0,159.27178507887248,1.4509803921568627
GE01IN,normal,17,12.0,7.0,17516.0,72.36900817189772,0.7405405405405405
GE01IN,normal,17,12.0,8.0,17516.0,155.90685664186213,1.6292134831460674
GE01IN,normal,17,11.0,8.0,17516.0,40.74435028417208,0.0
GE01IN,normal,17,11.0,9.0,17516.0,739.1876485536816,6.538461538461538
GE01IN,normal,17,12.0,9.0,17516.0,658.45319049544,5.938650306748467
GE01IN,normal,17,13.0,9.0,17516.0,770.5904053429225,6.765060240963855
GE01IN,normal,17,14.0,9.0,17516.0,570.3586296721426,5.689473684210526
GE01IN,normal,17,15.0,9.0,17516.0,303.29099449213675,3.214811942613416
GE01IN,normal,17,16.0,9.0,17516.0,405.2964785454671,4.815061963775024
GE01IN,normal,17,17.0,9.0,17516.0,184.20186290481527,2.683673469387755
GE01IN,normal,17,17.0,11.0,17516.0,76.84430485692651,1.5211267605633803
GE01IN,normal,17,18.0,12.0,17516.0,28.176008367264515,1.0
GE01IN,normal,17,17.0,12.0,17516.0,519.5068132211044,4.447115384615385
GE01IN,normal,17,16.0,12.0,17516.0,353.8473873543464,3.5153021187549047
GE01IN,normal,17,16.0,13.0,17516.0,52.683734053481196,0.9090909090909091
GE01IN,normal,17,17.0,13.0,17516.0,55.505995319056325,0.6530612244897959
GE01IN,normal,17,15.0,12.0,17516.0,362.38366693985535,3.4832214765100673
GE01IN,normal,17,14.0,12.0,17516.0,390.43810784948164,3.9421487603305785
GE01IN,normal,17,13.0,12.0,17516.0,396.971330240395,3.3495630461922596
GE01IN,normal,17,12.0,12.0,17516.0,415.6289705766491,3.9523809523809526
GE01IN,normal,17,11.0,12.0,17516.0,44.49838878717058,0.20634920634920634
GE01IN,normal,17,10.0,12.0,17516.0,56.839277786295675,0.6564885496183206
GE01IN,normal,18,9.0,0.0,17516.0,402.33579625166243,4.827586206896552
GE01IN,normal,18,10.0,0.0,17516.0,124.66136715806768,1.4461538461538461
GE01IN,normal,18,10.0,1.0,17516.0,179.42071062339343,1.5588428665351741
GE01IN,normal,18,9.0,1.0,17516.0,94.96084655172982,1.0
GE01IN,normal,18,9.0,2.0,17516.0,115.69811045488142,1.0
GE01IN,normal,18,9.0,3.0,17516.0,197.67745728691546,2.0897297297297297
GE01IN,normal,18,9.0,4.0,17516.0,131.3588143029736,1.6788588149231896
GE01IN,normal,18,8.0,4.0,17516.0,102.24617435756792,0.65
GE01IN,normal,18,8.0,5.0,17516.0,198.05304881913207,2.423076923076923
GE01IN,normal,18,7.0,5.0,17516.0,142.8400329117479,1.6666666666666667
GE01IN,normal,18,7.0,6.0,17516.0,245.1346610255999,3.0
GE01IN,normal,18,7.0,7.0,17516.0,203.43687143426047,2.298507462686567
GE01IN,normal,18,7.0,8.0,17516.0,87.38627485973267,0.6785714285714286
GE01IN,normal,18,7.0,9.0,17516.0,131.24433463712558,1.48
GE01IN,normal,18,8.0,9.0,17516.0,97.2029805672289,1.0
GE01IN,normal,18,8.0,10.0,17516.0,65.2191306768381,0.5853658536585366
GE01IN,normal,18,8.0,11.0,17516.0,423.27323849904036,4.311475409836065
GE01IN,normal,18,9.0,11.0,17516.0,187.0194468666579,1.5656565656565657
GE01IN,normal,18,10.0,11.0,17516.0,37.74282546587327,0.3486238532110092
GE01IN,normal,18,11.0,11.0,17516.0,379.7557093089777,3.5238095238095237
GE01IN,normal,19,9.0,0.0,17516.0,252.84870908659548,3.0335707019328586
GE01IN,normal,19,8.0,0.0,17516.0,200.40748726811034,3.0
GE01IN,normal,19,7.0,0.0,17516.0,207.98019202674757,2.2305418719211825
GE01IN,normal,19,7.0,1.0,17516.0,130.38770581663596,1.0
GE01IN,normal,19,7.0,2.0,17516.0,193.14731128774253,2.3424015009380863
GE01IN,normal,19,7.0,3.0,17516.0,98.428293778331,1.0
GE01IN,normal,19,7.0,5.0,17516.0,50.53658045077502,0.375
GE01IN,normal,19,7.0,6.0,17516.0,3.3734280917180466,0.0
GE01IN,normal,19,7.0,7.0,17516.0,11.112606224020649,0.0
GE01IN,hard,0,9.0,0.0,17516.0,267.63363327061995,2.8594594594594596
GE01IN,hard,0,9.0,1.0,17516.0,300.2185415905334,3.0506454816286
GE01IN,hard,0,9.0,2.0,17516.0,133.22271222424868,1.4201680672268908
GE01IN,hard,0,9.0,3.0,17516.0,230.23535980611607,2.6551900460201123
GE01IN,hard,0,9.0,4.0,17516.0,118.5022729746392,1.0
GE01IN,hard,0,9.0,5.0,17516.0,62.02214706167733,0.84
GE01IN,hard,0,8.0,5.0,17516.0,121.2666081384215,1.0
GE01IN,hard,0,8.0,7.0,17516.0,115.33295326370748,1.0
GE01IN,hard,0,7.0,7.0,17516.0,167.42654718165952,2.0
GE01IN,hard,0,7.0,8.0,17516.0,105.47202476651736,1.0
GE01IN,hard,0,7.0,9.0,17516.0,365.2777374976965,4.616190476190476
GE01IN,hard,0,8.0,9.0,17516.0,165.234726563284,1.5658409387222947
GE01IN,hard,0,9.0,9.0,17516.0,163.4543342659995,2.1415384615384614
GE01IN,hard,0,10.0,9.0,17516.0,121.09600054361321,1.0
GE01IN,hard,0,10.0,10.0,17516.0,91.13564379577714,1.0
GE01IN,hard,0,10.0,11.0,17516.0,81.80808973256073,0.8003003003003003
GE01IN,hard,0,10.0,12.0,17516.0,122.55485721632165,1.0
GE01IN,hard,0,9.0,12.0,17516.0,99.99411595568002,1.1573626373626373
GE01IN,hard,0,9.0,13.0,17516.0,32.0603264884223,0.20949720670391062
GE01IN,hard,1,9.0,0.0,17516.0,389.2202237494796,4.936394429808054
GE01IN,hard,1,9.0,1.0,17516.0,132.38347773169966,1.8251088534107403
GE01IN,hard,1,9.0,2.0,17516.0,146.01018181401517,2.0
GE01IN,hard,1,9.0,3.0,17516.0,105.29514870523388,1.0
GE01IN,hard,1,9.0,4.0,17516.0,141.1374692309716,1.2289909403311465
GE01IN,hard,1,9.0,5.0,17516.0,109.74668579938204,1.0
GE01IN,hard,1,9.0,6.0,17516.0,179.00790857671842,2.0
GE01IN,hard,1,9.0,7.0,17516.0,277.8369319748847,3.0665399239543727
GE01IN,hard,1,8.0,7.0,17516.0,133.79431602954762,1.2
GE01IN,hard,1,7.0,7.0,17516.0,104.05638998814067,2.0
GE01IN,hard,1,6.0,7.0,17516.0,144.14620691258335,1.0
GE01IN,hard,1,6.0,8.0,17516.0,126.42756459473388,1.0
GE01IN,hard,1,6.0,9.0,17516.0,65.87085646510101,1.0
GE01IN,hard,1,6.0,10.0,17516.0,152.7071591300359,2.0905125408942205
GE01IN,hard,1,5.0,10.0,17516.0,48.67661303183227,0.0
GE01IN,hard,1,5.0,11.0,17516.0,37.64419469936333,0.3597122302158273
GE01IN,hard,1,6.0,11.0,17516.0,263.8590927748824,3.1191011235955055
GE01IN,hard,1,7.0,11.0,17516.0,64.89128528991655,0.2711416490486258
GE01IN,hard,1,7.0,12.0,17516.0,331.43103947100275,2.735
GE01IN,hard,1,6.0,12.0,17516.0,445.1011251941499,4.0
GE01IN,hard,1,5.0,12.0,17516.0,153.07942809400487,1.5582352941176472
GE01IN,hard,1,4.0,12.0,17516.0,82.14840391649493,0.9036375239310785
GE01IN,hard,1,3.0,12.0,17516.0,112.68717021203041,0.9875963794837412
GE01IN,hard,1,2.0,12.0,17516.0,228.48442095320718,2.318912237330037
GE01IN,hard,1,1.0,12.0,17516.0,57.15075736166887,0.6818481848184819
GE01IN,hard,1,0.0,12.0,17516.0,45.8393908091705,0.0
GE01IN,hard,1,0.0,13.0,17516.0,20.125091224702945,0.513776337115073
GE01IN,hard,1,1.0,13.0,17516.0,474.2012301420174,3.6573426573426575
GE01IN,hard,1,2.0,13.0,17516.0,89.8489273800473,1.2691446484549933
GE01IN,hard,1,3.0,13.0,17516.0,71.90341004202388,1.0
GE01IN,hard,2,9.0,0.0,17516.0,265.1188093240031,2.9375
GE01IN,hard,2,9.0,1.0,17516.0,176.243083567616,2.073170731707317
GE01IN,hard,2,10.0,1.0,17516.0,178.6680598445588,1.7543859649122806
GE01IN,hard,2,10.0,2.0,17516.0,155.69568789815133,2.3956386292834893
GE01IN,hard,2,10.0,3.0,17516.0,148.2329355067419,1.0
GE01IN,hard,2,10.0,5.0,17516.0,88.94767806279388,0.7380442541042113
GE01IN,hard,2,11.0,5.0,17516.0,48.08766208793948,0.21367521367521367
GE01IN,hard,2,11.0,6.0,17516.0,74.08340170679578,0.7879890809827116
GE01IN,hard,2,11.0,7.0,17516.0,753.0396924777333,6.737523105360443
GE01IN,hard,2,10.0,7.0,17516.0,43.68227612412693,0.2374821173104435
GE01IN,hard,2,9.0,7.0,17516.0,3.3061052666589745,0.0
GE01IN,hard,2,8.0,7.0,17516.0,791.4896825992843,7.049608355091384
GE01IN,hard,2,7.0,7.0,17516.0,570.7705884415902,5.258485639686684
GE01IN,hard,2,6.0,7.0,17516.0,32.46879455865846,0.0
GE01IN,hard,2,5.0,7.0,17516.0,30.297873796678598,0.0
GE01IN,hard,2,4.0,7.0,17516.0,39.100103431828046,0.0
GE01IN,hard,2,3.0,7.0,17516.0,124.96919234807739,1.27826941986234
GE01IN,hard,2,2.0,7.0,17516.0,189.57810281900905,2.3252941176470587
GE01IN,hard,2,2.0,8.0,17516.0,238.3669239029216,2.4260204081632653
GE01IN,hard,2,3.0,8.0,17516.0,179.39202650276366,2.136756019990913
GE01IN,hard,2,4.0,8.0,17516.0,56.64554760146141,0.21850302185030218
GE01IN,hard,2,4.0,9.0,17516.0,97.84406546255252,1.0
GE01IN,hard,2,5.0,10.0,17516.0,116.911416866265,1.1163636363636364
GE01IN,hard,2,5.0,11.0,17516.0,543.8278170885887,5.3125
GE01IN,hard,2,4.0,11.0,17516.0,203.61940631875794,1.7228915662650603
GE01IN,hard,2,3.0,11.0,17516.0,63.35316020870263,0.9719839908519153
GE01IN,hard,2,3.0,12.0,17516.0,810.9693585189755,8.735849056603774
GE01IN,hard,2,4.0,12.0,17516.0,250.50580538934076,2.455714992577932
GE01IN,hard,2,5.0,12.0,17516.0,397.0439409306954,3.2992125984251968
GE01IN,hard,2,6.0,12.0,17516.0,50.7323178896149,0.48507462686567165
GE01IN,hard,2,7.0,12.0,17516.0,83.58563877472157,0.8793103448275862
GE01IN,hard,2,7.0,13.0,17516.0,13.220506690017212,0.0
GE01IN,hard,2,6.0,13.0,17516.0,12.390261982055842,0.0
GE01IN,hard,2,5.0,13.0,17516.0,34.436159211453635,0.13675213675213677
GE01IN,hard,2,4.0,13.0,17516.0,49.98758195026903,0.4789446981227803
GE01IN,hard,2,3.0,13.0,17516.0,90.49819229022359,1.0
GE01IN,hard,3,9.0,0.0,17516.0,290.5829329621802,3.3380223417459662
GE01IN,hard,3,8.0,0.0,17516.0,189.30538326345084,2.1500223914017016
GE01IN,hard,3,8.0,1.0,17516.0,117.86195128433035,1.0
GE01IN,hard,4,9.0,0.0,17516.0,354.3048889808587,4.072420634920635
GE01IN,hard,4,8.0,0.0,17516.0,337.88820297111397,4.75
GE01IN,hard,4,7.0,0.0,17516.0,282.5575417167572,3.8849557522123894
GE01IN,hard,4,7.0,1.0,17516.0,135.3827424854919,1.0
GE01IN,hard,4,7.0,3.0,17516.0,66.80711360016294,1.0
GE01IN,hard,5,9.0,0.0,17516.0,273.7507645101721,2.8420770877944324
GE01IN,hard,5,10.0,0.0,17516.0,138.98523764839302,2.0
GE01IN,hard,5,11.0,0.0,17516.0,241.43567390932253,2.972447325769854
GE01IN,hard,5,11.0,1.0,17516.0,179.7980098070778,2.0
GE01IN,hard,5,11.0,2.0,17516.0,173.82960450575067,1.9210110584518167
GE01IN,hard,5,10.0,2.0,17516.0,172.79608276176373,2.0270844397238448
GE01IN,hard,5,10.0,3.0,17516.0,121.40111202974727,0.8375241779497099
GE01IN,hard,5,10.0,4.0,17516.0,148.77850022402023,2.0
GE01IN,hard,5,10.0,5.0,17516.0,88.82706208138815,1.0
GE01IN,hard,5,10.0,6.0,17516.0,72.6911718494367,1.0
GE01IN,hard,5,10.0,7.0,17516.0,269.37404890753464,3.25750300120048
GE01IN,hard,5,11.0,7.0,17516.0,427.36311465637084,5.2727272727272725
GE01IN,hard,5,9.0,7.0,17516.0,420.2599050698695,4.214380825565912
GE01IN,hard,5,8.0,7.0,17516.0,195.80991365828848,2.5835760046592893
GE01IN,hard,5,10.0,8.0,17516.0,1105.9497378983092,9.613915416098227
GE01IN,hard,5,11.0,8.0,17516.0,654.3095287037993,6.62560257096947
GE01IN,hard,5,12.0,8.0,17516.0,748.5201441155218,7.158273381294964
GE01IN,hard,5,13.0,8.0,17516.0,748.2786119718556,6.711627906976744
GE01IN,hard,5,14.0,8.0,17516.0,368.91657753057245,3.789401238816242
GE01IN,hard,5,15.0,8.0,17516.0,412.869626980193,4.333333333333333
GE01IN,hard,5,16.0,8.0,17516.0,247.1411477254239,2.607613469985359
GE01IN,hard,5,17.0,8.0,17516.0,46.99887099191052,0.0
GE01IN,hard,5,17.0,9.0,17516.0,421.0811481959122,5.392907801418439
GE01IN,hard,5,16.0,9.0,17516.0,349.06587657784837,4.267590618336887
GE01IN,hard,5,15.0,9.0,17516.0,256.6296758399777,2.660651920838184
GE01IN,hard,5,14.0,9.0,17516.0,94.30694006971638,2.0
GE01IN,hard,5,15.0,10.0,17516.0,414.9431489376112,4.176233635448137
GE01IN,hard,5,16.0,10.0,17516.0,173.0337567555343,2.5355981207083484
GE01IN,hard,5,17.0,10.0,17516.0,106.99015578575964,1.0
GE01IN,hard,5,17.0,11.0,17516.0,165.34121988525953,2.694915254237288
GE01IN,hard,6,9.0,0.0,17516.0,333.4934258787922,4.0
GE01IN,hard,6,8.0,0.0,17516.0,127.43912919662314,1.0
GE01IN,hard,6,8.0,1.0,17516.0,160.54580681182514,1.9743589743589745
GE01IN,hard,6,8.0,2.0,17516.0,194.7849128160171,2.0
GE01IN,hard,6,8.0,3.0,17516.0,198.33310370961934,2.0
GE01IN,hard,6,8.0,4.0,17516.0,104.96637556856005,1.0
GE01IN,hard,6,8.0,5.0,17516.0,320.37765372113284,3.8361360969886587
GE01IN,hard,6,8.0,6.0,17516.0,79.90818971907964,1.0
GE01IN,hard,6,8.0,7.0,17516.0,157.0071725011232,2.0
GE01IN,hard,6,8.0,9.0,17516.0,177.24395032191563,2.013571428571429
GE01IN,hard,6,9.0,9.0,17516.0,97.15367907272837,1.0
GE01IN,hard,6,9.0,10.0,17516.0,92.88767573074024,1.0
GE01IN,hard,6,9.0,11.0,17516.0,84.46882885029933,0.9389813414019162
GE01IN,hard,6,9.0,13.0,17516.0,31.391280302127832,0.0
GE01IN,hard,6,10.0,13.0,17516.0,672.3789249893263,7.336304700162074
GE01IN,hard,6,11.0,13.0,17516.0,37.27617109968167,0.17831118731247322
GE01IN,hard,6,12.0,13.0,17516.0,115.96553197954975,1.184652278177458
GE01IN,hard,6,13.0,13.0,17516.0,31.952214578853997,0.5504807692307693
GE01IN,hard,6,14.0,13.0,17516.0,22.96550460319881,0.0
GE01IN,hard,6,15.0,13.0,17516.0,95.0798825174406,1.1537642045454546
GE01IN,hard,6,16.0,13.0,17516.0,106.54978564098151,1.0
GE01IN,hard,7,9.0,0.0,17516.0,354.21033412322527,4.223739097459234
GE01IN,hard,7,8.0,0.0,17516.0,71.43469093067154,1.0
GE01IN,hard,7,7.0,0.0,17516.0,149.0985597762324,1.0
GE01IN,hard,7,6.0,0.0,17516.0,132.04459615170492,1.0
GE01IN,hard,7,6.0,1.0,17516.0,107.40371438288463,0.892933618843683
GE01IN,hard,7,6.0,2.0,17516.0,153.7207049549186,2.0
GE01IN,hard,7,6.0,3.0,17516.0,240.1523258728422,2.715157858015001
GE01IN,hard,7,6.0,4.0,17516.0,95.24119161412709,1.0
GE01IN,hard,7,6.0,5.0,17516.0,127.96204637509018,1.0
GE01IN,hard,7,6.0,6.0,17516.0,88.70183926539339,1.0
GE01IN,hard,7,6.0,7.0,17516.0,327.1099813598055,4.0
GE01IN,hard,7,8.0,7.0,17516.0,168.71301644789676,2.0
GE01IN,hard,7,9.0,7.0,17516.0,170.66884863968653,2.0
GE01IN,hard,7,9.0,8.0,17516.0,118.94275125527511,1.0
GE01IN,hard,7,9.0,9.0,17516.0,428.18965762382044,3.744518589132507
GE01IN,hard,7,10.0,9.0,17516.0,593.137586840444,6.089615181866105
GE01IN,hard,7,11.0,9.0,17516.0,204.85630877996286,2.631205673758865
GE01IN,hard,7,12.0,9.0,17516.0,94.82852620559302,1.0
GE01IN,hard,7,12.0,10.0,17516.0,8.022467991573325,1.0
GE01IN,hard,7,11.0,10.0,17516.0,265.14755683096615,3.4384148518386293
GE01IN,hard,7,10.0,11.0,17516.0,99.19878622974029,1.0
GE01IN,hard,7,10.0,12.0,17516.0,766.6867476009423,7.373358348968105
GE01IN,hard,7,9.0,12.0,17516.0,596.8141398280227,6.885135135135135
GE01IN,hard,7,8.0,12.0,17516.0,458.90568244269275,5.092114445219819
GE01IN,hard,7,7.0,12.0,17516.0,328.1574449969673,3.249516441005803
GE01IN,hard,7,6.0,12.0,17516.0,428.1120917391117,4.813692480359147
GE01IN,hard,7,5.0,12.0,17516.0,199.96367190617303,2.600449775112444
GE01IN,hard,7,4.0,12.0,17516.0,162.12619924750433,1.335781041388518
GE01IN,hard,7,3.0,12.0,17516.0,72.86001415228084,0.9558047493403694
GE01IN,hard,7,2.0,12.0,17516.0,126.14932528564123,1.7386363636363635
GE01IN,hard,7,1.0,13.0,17516.0,28.693905031897355,1.0
GE01IN,hard,7,2.0,13.0,17516.0,71.07607588501249,0.6863243518047788
GE01IN,hard,7,3.0,13.0,17516.0,101.01000514448212,1.0
GE01IN,hard,8,9.0,0.0,17516.0,358.911256043345,4.447087980173482
GE01IN,hard,8,8.0,0.0,17516.0,207.86945237845742,2.676470588235294
GE01IN,hard,8,8.0,1.0,17516.0,120.27394309126618,1.0
GE01IN,hard,8,8.0,2.0,17516.0,166.10008131160302,2.0
GE01IN,hard,8,7.0,2.0,17516.0,149.90910579414447,2.0
GE01IN,hard,8,7.0,3.0,17516.0,122.42207274096931,1.0
GE01IN,hard,8,7.0,4.0,17516.0,118.97584968226677,1.0
GE01IN,hard,8,7.0,6.0,17516.0,113.65055450742241,1.6339677891654465
GE01IN,hard,8,7.0,7.0,17516.0,546.7247086492247,6.523659305993691
GE01IN,hard,8,8.0,7.0,17516.0,205.05266365753278,2.0
GE01IN,hard,8,9.0,7.0,17516.0,126.29140597694503,1.0
GE01IN,hard,8,10.0,7.0,17516.0,100.20498989571324,1.0
GE01IN,hard,8,10.0,8.0,17516.0,887.4460726733566,7.563981042654029
GE01IN,hard,8,11.0,8.0,17516.0,523.4440889545143,5.510392609699769
GE01IN,hard,8,12.0,8.0,17516.0,583.62602857704,6.129375
GE01IN,hard,8,13.0,8.0,17516.0,256.89941708831043,3.1324067300658376
GE01IN,hard,8,14.0,8.0,17516.0,100.5819697512667,1.256278831368529
GE01IN,hard,8,14.0,9.0,17516.0,110.59792857177311,1.6285714285714286
GE01IN,hard,8,14.0,10.0,17516.0,143.34511718595886,2.0249494268374915
GE01IN,hard,8,15.0,10.0,17516.0,41.091271045744904,1.0
GE01IN,hard,8,15.0,11.0,17516.0,500.16066678811427,6.0
GE01IN,hard,8,14.0,11.0,17516.0,397.90255123826097,3.8955091151622945
GE01IN,hard,8,13.0,11.0,17516.0,491.6433907792562,5.041615667074663
GE01IN,hard,8,12.0,11.0,17516.0,238.9336684986595,1.6955759964958388
GE01IN,hard,8,11.0,11.0,17516.0,540.5035218458502,5.584538375973303
GE01IN,hard,8,10.0,11.0,17516.0,172.1497934342963,1.9183202584217813
GE01IN,hard,8,10.0,12.0,17516.0,860.995156108238,7.204861111111111
GE01IN,hard,8,11.0,12.0,17516.0,456.3297830772929,4.269139700078926
GE01IN,hard,8,12.0,12.0,17516.0,137.64829203028378,1.3493253373313343
GE01IN,hard,8,13.0,12.0,17516.0,146.4186880231599,1.6693091732729333
GE01IN,hard,8,14.0,12.0,17516.0,58.430332705542675,0.4160485502360081
GE01IN,hard,8,15.0,12.0,17516.0,58.100905651459506,0.5882352941176471
GE01IN,hard,8,15.0,13.0,17516.0,769.3474855373346,8.109569028487947
GE01IN,hard,8,14.0,13.0,17516.0,79.31881803255452,0.46702702702702703
GE01IN,hard,8,13.0,13.0,17516.0,26.040044374601617,0.12714285714285714
GE01IN,hard,8,12.0,13.0,17516.0,30.01388967351722,0.22836879432624113
GE01IN,hard,8,11.0,13.0,17516.0,24.460038832231387,0.10403800475059383
GE01IN,hard,8,10.0,13.0,17516.0,51.1725497894131,0.6400529333921482
GE01IN,hard,8,9.0,13.0,17516.0,79.74371312918885,1.0
GE01IN,hard,9,9.0,0.0,17516.0,198.57353678399633,2.6229934924078093
GE01IN,hard,9,8.0,0.0,17516.0,216.99078792203068,2.8823529411764706
GE01IN,hard,9,7.0,0.0,17516.0,167.81493333606082,2.0
GE01IN,hard,9,7.0,2.0,17516.0,50.4913930677886,0.0
GE01IN,hard,10,9.0,0.0,17516.0,290.3390205649749,3.4452296819787986
GE01IN,hard,10,9.0,1.0,17516.0,216.09069151068806,2.2376582278481014
GE01IN,hard,10,9.0,2.0,17516.0,126.46573983975085,1.4009819967266777
GE01IN,hard,10,9.0,3.0,17516.0,199.8366636375559,2.0
